model_repo,model_size,step,branch,commit
EleutherAI/pythia-70m,70m,26000,step26000,5e3b9148c31f61baf019e4ebc089a53b04c9e67c
EleutherAI/pythia-70m,70m,25000,step25000,181c231f75b8952b7419a445a96ada2f3c8fbf81
EleutherAI/pythia-70m,70m,24000,step24000,11cf52d47c9ee55822491093e56459b31618b9f7
EleutherAI/pythia-70m,70m,23000,step23000,1a11486fb4918ec26880cd602ad96cd02a304abe
EleutherAI/pythia-70m,70m,22000,step22000,a034a4c887a87fbeaeca992b2320b876dffe4689
EleutherAI/pythia-70m,70m,21000,step21000,3e16fc0357653f2cef8d5e50bdc4d80750bb9711
EleutherAI/pythia-70m,70m,20000,step20000,5118befcfead7519820d3e8260ca9e80af18be55
EleutherAI/pythia-70m,70m,19000,step19000,52ed5bb36725bd5e0b1347b4cceae58d9856660f
EleutherAI/pythia-70m,70m,18000,step18000,a7523e9350a72b6b8604495128d3b2765d236257
EleutherAI/pythia-70m,70m,17000,step17000,076850095bc68faed12232202b26155487fc56bd
EleutherAI/pythia-70m,70m,16000,step16000,0f7e8c5cf8516bd66e2d994c9468806e182616ca
EleutherAI/pythia-70m,70m,15000,step15000,1dee087363619ad8fc55417a4b0e010b46b95a12
EleutherAI/pythia-70m,70m,14000,step14000,3d257fd58571a23456d6018aaa700a058d18e01f
EleutherAI/pythia-70m,70m,13000,step13000,1f0b9a1a7472998e2020353aa33723811fbc80a1
EleutherAI/pythia-70m,70m,12000,step12000,54b5a8b15fdf9309bd0985a2a5ebbec7f1dabb9e
EleutherAI/pythia-70m,70m,11000,step11000,48a46de1e7148825ac8379463750a447f8de31f9
EleutherAI/pythia-70m,70m,10000,step10000,ba8ccb7bc7edb63c54939d6c26cb40486d1c3d3b
EleutherAI/pythia-70m,70m,9000,step9000,41eaeb7260435c8fac8599a49cc0274b80352f63
EleutherAI/pythia-70m,70m,8000,step8000,f912434e6d0ecb727c8dbe3721de8749a29f92c1
EleutherAI/pythia-70m,70m,7000,step7000,17fc672c7ce5fc3d014ef3777d680aab80a0893b
EleutherAI/pythia-70m,70m,6000,step6000,08a3606688c762aa0baaf9eba5335e3cb26ea244
EleutherAI/pythia-70m,70m,5000,step5000,2f69798a4abf59cd96e3a9febde87d6be7fbe953
EleutherAI/pythia-70m,70m,4000,step4000,904ea85340922718b8b68c56f9ee1fef30bb313a
EleutherAI/pythia-70m,70m,3000,step3000,58dcbb5909a770307c4e857ba0d74e2343cbf406
EleutherAI/pythia-70m,70m,2000,step2000,978373d6e469beb1131434e60a4c3cad051620a2
EleutherAI/pythia-70m,70m,1000,step1000,0fa739a8417c3c7d2a98ed3b283cacec67fd61df
EleutherAI/pythia-70m,70m,512,step512,8c6e2534e332a9122404629fdb4bac11bf68689c
EleutherAI/pythia-70m,70m,256,step256,24103a01f40aa96f0b3b9b4b29156b006e47b978
EleutherAI/pythia-70m,70m,128,step128,190bf8d97191a06f07ab8cd27f5fbbe8465318be
EleutherAI/pythia-70m,70m,64,step64,da06e97c1e155237b6296b223be599cbe95ad100
EleutherAI/pythia-70m,70m,32,step32,c725522d164fe1d0719cb1a347713360a4ce9f4e
EleutherAI/pythia-70m,70m,16,step16,5c0d74a21b396702bc039b2edc707b33e1f20878
EleutherAI/pythia-70m,70m,8,step8,e17bfc00db39ee168247dd3ba7c54d51135002ae
EleutherAI/pythia-70m,70m,4,step4,667d937e64f611069848ed310ddb5ce971a3b0a9
EleutherAI/pythia-70m,70m,2,step2,cf8b7696e5c19ed56c98186fd48b12a40a550f50
EleutherAI/pythia-70m,70m,1,step1,85473bbdf722c86eaf9d22d22bdbfea8b505380d
EleutherAI/pythia-70m,70m,0,step0,87c8ac0ba129db9b084502d341c6ca8dec0fa01f
EleutherAI/pythia-160m,160m,143000,step143000,b56d9bee36300031aeea723b73c4d62ac7fa71a2
EleutherAI/pythia-160m,160m,142000,step142000,90f6bad5972b319c3f54f2e57f7796e2078ca65a
EleutherAI/pythia-160m,160m,141000,step141000,648118d686bcc2a429e3c3591f8f8e709f2a9248
EleutherAI/pythia-160m,160m,140000,step140000,d846b982dba2296de3f7e4612929bf21483eef8b
EleutherAI/pythia-160m,160m,139000,step139000,cb436f1dd656654cff21521ea3efd97b3736be9d
EleutherAI/pythia-160m,160m,138000,step138000,02b732337ecc1657ed98f916944e457901553801
EleutherAI/pythia-160m,160m,137000,step137000,a14a3c73e1d8436f0f62f516b73222933984b40d
EleutherAI/pythia-160m,160m,136000,step136000,2b5ddd226fe3149166c2651de3a51bc63c25775d
EleutherAI/pythia-160m,160m,135000,step135000,eb6305c25681c07e55e9f3138c2d196c5d2c70fa
EleutherAI/pythia-160m,160m,134000,step134000,c7c24b3e656d6c289185812b5ccb4598151428ec
EleutherAI/pythia-160m,160m,133000,step133000,d417f0d3ccfe07c126ca3ef068469141a7d4f416
EleutherAI/pythia-160m,160m,132000,step132000,8deaade88ce99fb8129c249ff55255169a581c4a
EleutherAI/pythia-160m,160m,131000,step131000,845c7ef4482081f309ee524906a7ed2bc8d75d57
EleutherAI/pythia-160m,160m,130000,step130000,0b59d0757b8e89b8f5acb201425d1a9964ecf77f
EleutherAI/pythia-160m,160m,129000,step129000,900aa993ca2becf66dd6c49a19190101ac145451
EleutherAI/pythia-160m,160m,128000,step128000,aa5969a496f6b99bbd90d79505341c15d05e1eb7
EleutherAI/pythia-160m,160m,127000,step127000,ac3d5eb5bff22b124d65865f125087308ff6554a
EleutherAI/pythia-160m,160m,126000,step126000,49fb29a36ee9cbccad79f11ec3e9c755df71c3fe
EleutherAI/pythia-160m,160m,125000,step125000,5c2e1449041aab08b9112644194bff636f2101b5
EleutherAI/pythia-160m,160m,124000,step124000,570e72c3445fdbeab65a487d5f4224bc5b2531f3
EleutherAI/pythia-160m,160m,123000,step123000,2ddaac324805e644bf92fcbf176356601d2ac7db
EleutherAI/pythia-160m,160m,122000,step122000,c79de0f5643edef4efd01a6730226428ccea0473
EleutherAI/pythia-160m,160m,121000,step121000,d68ceb68eb0e848bd67591e82852c79625378231
EleutherAI/pythia-160m,160m,120000,step120000,3df7d2c5532755f7022704e07dea87f35eeaf0e1
EleutherAI/pythia-160m,160m,119000,step119000,4fda2c6f0752bfa6afe4190bb219d363f5531e1c
EleutherAI/pythia-160m,160m,118000,step118000,12ee45c87260646277aeca48ad84f1f921f53b7f
EleutherAI/pythia-160m,160m,117000,step117000,83936dcef13578104f937e2e24cc36b3f02e5181
EleutherAI/pythia-160m,160m,116000,step116000,f4f1c0162dd4142e72ebcb5b17b450f8a5d281e3
EleutherAI/pythia-160m,160m,115000,step115000,21ea72dcb012b69ebc22672660eb2bcbff478503
EleutherAI/pythia-160m,160m,114000,step114000,69230917e62eaf709f664b5abba31cd9992693d4
EleutherAI/pythia-160m,160m,113000,step113000,17ff0c353220bc61d9143053c26b5e91ff77ff72
EleutherAI/pythia-160m,160m,112000,step112000,6800a8cbd19248c6461865e9af99562cbb0eefd2
EleutherAI/pythia-160m,160m,111000,step111000,82b3ff955b468c8db29495b437ba10a2b66f900d
EleutherAI/pythia-160m,160m,110000,step110000,8dbf3af771b5629b2ede5105f2f1dd1639a143f1
EleutherAI/pythia-160m,160m,109000,step109000,8afebe0f5500e2adbdbf4f59ebe77e72bcae83ab
EleutherAI/pythia-160m,160m,108000,step108000,bf1864d6819d88b2b35a3fa2ff519e489508a23d
EleutherAI/pythia-160m,160m,107000,step107000,920fdee8bcf8951ebd26d81748dde470c33be757
EleutherAI/pythia-160m,160m,106000,step106000,1b57cfb8ad17164d03059606c6e3496725e37f26
EleutherAI/pythia-160m,160m,105000,step105000,11db7c44662362227a2ed412416b039e992854c5
EleutherAI/pythia-160m,160m,104000,step104000,1a8920d384cf8a0ca5011c85c954e32228c292b7
EleutherAI/pythia-160m,160m,103000,step103000,e20984bac7358e477ced6e38487e45ef16d8d417
EleutherAI/pythia-160m,160m,102000,step102000,ce1aeea13cd627ed4a59cc1d4b0b4a83c3848f23
EleutherAI/pythia-160m,160m,101000,step101000,008a714f68e7b9e9af61a204b070a83b5b8c7f7b
EleutherAI/pythia-160m,160m,100000,step100000,c507d0e63f5a7a833b1b1866116a04cc3e74dc70
EleutherAI/pythia-160m,160m,99000,step99000,c8834d2ce3503798db4ee976a4eb73e35582fda3
EleutherAI/pythia-160m,160m,98000,step98000,f917802e74acb1ce4b95d9e36a9d80f59a229b69
EleutherAI/pythia-160m,160m,97000,step97000,4932cee31d4698da9557303ec11001401b20a01d
EleutherAI/pythia-160m,160m,96000,step96000,aaf70579ac956a238ee7b6e95bfc31a7f699ffb6
EleutherAI/pythia-160m,160m,95000,step95000,28338b65e6b2a0ffcdf8b361b0ebe600388b3a0f
EleutherAI/pythia-160m,160m,94000,step94000,0e1439559bae0dcca8f1a03658c8ee8796c19ace
EleutherAI/pythia-160m,160m,93000,step93000,8b706db54cc300c5cfd5a580d129891c1aae51bc
EleutherAI/pythia-160m,160m,92000,step92000,05c60b7c3d5d5b465a8fcecdc506e3cef140839b
EleutherAI/pythia-160m,160m,91000,step91000,890a75778b23761344bc6a96d4ef3d8df4861c0b
EleutherAI/pythia-160m,160m,90000,step90000,c8d0afde63d15fa1b9080987de62099cec2cba0f
EleutherAI/pythia-160m,160m,89000,step89000,f65b15fff2421c541841ede1137c31cc9df35260
EleutherAI/pythia-160m,160m,88000,step88000,731de2d133b0d85da99719033c7bce8e56311d39
EleutherAI/pythia-160m,160m,87000,step87000,5a8aacd457f982b82960e79351f1eae69d0e946e
EleutherAI/pythia-160m,160m,86000,step86000,131e7d76fd8d623064116831d07e18437ce8c43e
EleutherAI/pythia-160m,160m,85000,step85000,455cd2fb3635d70593d4177cedc18639269fa060
EleutherAI/pythia-160m,160m,84000,step84000,01449d4bce7c9aa4f4b372d9e26d2ac7656df867
EleutherAI/pythia-160m,160m,83000,step83000,5ffc8dab40188069d7777fd2b777437a0f394c15
EleutherAI/pythia-160m,160m,82000,step82000,b09969ccd2f25c3121201f6efb25270d144a6400
EleutherAI/pythia-160m,160m,81000,step81000,bec3032bfe0cff965b5b83d0b1e9c22ad922715b
EleutherAI/pythia-160m,160m,80000,step80000,c2b7e67a838512043ebf3fcfdeefa6ddec84a144
EleutherAI/pythia-160m,160m,79000,step79000,1abd7f1a00e7c18ecc9394904640cb2571750906
EleutherAI/pythia-160m,160m,78000,step78000,009f4ee99e49bc0e8c200a030a061394480a2677
EleutherAI/pythia-160m,160m,77000,step77000,a6e8eb00b0cc9034578b711f74d13e92960fc9f9
EleutherAI/pythia-160m,160m,76000,step76000,0195c04e31aca1edfb0952679676b131301b661a
EleutherAI/pythia-160m,160m,75000,step75000,2664504c17429e401a952bebb1ad89e997481e8c
EleutherAI/pythia-160m,160m,74000,step74000,10c4e437b5a30aa3f181c9cbf655cf3390b727f0
EleutherAI/pythia-160m,160m,73000,step73000,8feb608c8dda48af3622aa6bae98ae2c6c056fbd
EleutherAI/pythia-160m,160m,72000,step72000,a1046b6608b5054e7ba3ec45819cdbd6810cb2f2
EleutherAI/pythia-160m,160m,71000,step71000,45ac664e04d2cbd82496bf49da718d771a3c1e6b
EleutherAI/pythia-160m,160m,70000,step70000,71be9e70e2b5615772c83bb749347f7e7f11b293
EleutherAI/pythia-160m,160m,69000,step69000,122fde1e516c078193b030b37b118816052dec0d
EleutherAI/pythia-160m,160m,68000,step68000,426b5a912c9cb8e5f80df728d3952d1c459eb02e
EleutherAI/pythia-160m,160m,67000,step67000,35f6492de133aeb49059ab673d2c30a51bf5a764
EleutherAI/pythia-160m,160m,66000,step66000,802a3e62171c98ecb91ff58824d68cc0876c3b52
EleutherAI/pythia-160m,160m,65000,step65000,4a92734ea23cfb3a2fc9a786a13bd60f160a208b
EleutherAI/pythia-160m,160m,64000,step64000,aac0de458f9106a48f9e58f4ad7ba03f86753932
EleutherAI/pythia-160m,160m,63000,step63000,fef3283e9226c88f96a26b594b4520ef65745e72
EleutherAI/pythia-160m,160m,62000,step62000,baf95f7d5bdab76137e1e94d592cd556408c9987
EleutherAI/pythia-160m,160m,61000,step61000,68e8a7b5dabaf2b1970d678942f730833062a58f
EleutherAI/pythia-160m,160m,60000,step60000,2e339c811edb08673afeb97de3f2850bfc1b1caf
EleutherAI/pythia-160m,160m,59000,step59000,94da07350ef6793b7058b1f6d4a823a1753e27c0
EleutherAI/pythia-160m,160m,58000,step58000,1f37d672aeac4879c5c46045768005bc1b761012
EleutherAI/pythia-160m,160m,57000,step57000,02d745ce60694e24866dc158904723a624e0783f
EleutherAI/pythia-160m,160m,56000,step56000,2c7c45c5393aa1c3ebcb145b0ef4c9b29dcdc0fc
EleutherAI/pythia-160m,160m,55000,step55000,a0b90c9fb8eaf4c8b5b0f61cbf57bf5bec253e3f
EleutherAI/pythia-160m,160m,54000,step54000,c028aa9ec496a5d68bdbd06d281234d9a3eda6b7
EleutherAI/pythia-160m,160m,53000,step53000,be730d0755534f71c214da5ae5360d0875a56029
EleutherAI/pythia-160m,160m,52000,step52000,c56325cab318acabf6eeca269af8112e6622e8f0
EleutherAI/pythia-160m,160m,51000,step51000,eb87a9604e5d74ad4cb5e0f19dce5cc14e3b4de0
EleutherAI/pythia-160m,160m,50000,step50000,3085a4c2797db9241b08d20aafc033f9aede42dd
EleutherAI/pythia-160m,160m,49000,step49000,141bed1adf6733633b9c7124b9886b176459d1e4
EleutherAI/pythia-160m,160m,48000,step48000,b4a0a404a63aa5946fbae0fc469426f685b1977b
EleutherAI/pythia-160m,160m,47000,step47000,47814d55c57297936dade8f13468cd0a4840e959
EleutherAI/pythia-160m,160m,46000,step46000,9f2ed94f329256eb2bd072b6228f785b6c76a3d8
EleutherAI/pythia-160m,160m,45000,step45000,9c21b094d19729e014b4b2b2713135ff4e084126
EleutherAI/pythia-160m,160m,44000,step44000,df31469d55bfd78ff8ffee553c78f63f38471fe8
EleutherAI/pythia-160m,160m,43000,step43000,8be2eb0fc551801389de6f7b7f15f6178a01dd27
EleutherAI/pythia-160m,160m,42000,step42000,a56ac57022ae820b8c9915c2efedf97a60f5144c
EleutherAI/pythia-160m,160m,41000,step41000,e998d463a7124e29834b37c133b0299048c6ea91
EleutherAI/pythia-160m,160m,40000,step40000,28cd250213f2f4ac5996129ed190fe40a5f2f56a
EleutherAI/pythia-160m,160m,39000,step39000,5a039aa3300db8783b6cb96036d94d56ea5fd88c
EleutherAI/pythia-160m,160m,38000,step38000,f1a7d224b2fd90f6cefdb6057b3a8c9cf15d1ddb
EleutherAI/pythia-160m,160m,37000,step37000,5bf2ae05ae86c90893e63018a34e92ee4030c74e
EleutherAI/pythia-160m,160m,36000,step36000,b4789743284a9d0df2f0b9676e8a26c45b8da27e
EleutherAI/pythia-160m,160m,35000,step35000,ea3cf5e0f6287353f3243d71095898bc141d8ec6
EleutherAI/pythia-160m,160m,34000,step34000,be19143af50e0bb3e3af17c4ecf933ceda86e3ca
EleutherAI/pythia-160m,160m,33000,step33000,752b85769692c6185af0450bbc83f28711b643d3
EleutherAI/pythia-160m,160m,32000,step32000,dfead30ed6021412baa93aac4dbb31f1ee82033d
EleutherAI/pythia-160m,160m,31000,step31000,3385f54d40fbd1d0e7a40408bc629a2aacf0819d
EleutherAI/pythia-160m,160m,30000,step30000,23591ecab679a606292cc7488ecb404a52773215
EleutherAI/pythia-160m,160m,29000,step29000,3782e1117fe216d87ae6a48fa356acad2369b102
EleutherAI/pythia-160m,160m,28000,step28000,3c87f3688408ced2090d8f5b7e7fe49e723a67de
EleutherAI/pythia-160m,160m,27000,step27000,56c2daa830f4e137af4625814c7db917c68e59f8
EleutherAI/pythia-160m,160m,26000,step26000,a01e64995476865495b50ba7f8e8ebdffe8922eb
EleutherAI/pythia-160m,160m,25000,step25000,d1e6a6b968cae137432d0118ab324636fb849e7b
