g,Lctx,kappa_c,C,Q,regime,N,D,L
幂函数型,8192,7.6384,3.162277660168379e+23,1.0,B,22632801709.73483,1785193222119.5532,1.9649367090530507
幂函数型,8192,7.6384,4.2169650342858225e+23,1.0,B,25688159380.474678,2103462798229.1768,1.9529249078114115
幂函数型,8192,7.6384,5.623413251903491e+23,1.0,B,29167053136.223698,2476723969101.32,1.9414510264587246
幂函数型,8192,7.6384,7.498942093324558e+23,1.0,B,33128314216.67977,2914381762634.9106,1.93048892524936
幂函数型,8192,7.6384,1e+24,1.0,B,37638933622.64313,3427450255630.6426,1.9200140292670644
幂函数型,8192,7.6384,1.333521432163324e+24,1.0,B,42775194834.00163,4028827816121.926,1.9100031978713172
幂函数型,8192,7.6384,1.7782794100389228e+24,1.0,B,48623963746.65889,4733619391802.736,1.9004346082558463
幂函数型,8192,7.6384,2.3713737056616553e+24,1.0,B,55284157636.016754,5559513893445.885,1.8912876515238417
幂函数型,8192,7.6384,3.1622776601683796e+24,1.0,B,62868417983.548035,6527226098413.015,1.8825428398297368
幂函数型,8192,7.6384,4.2169650342858227e+24,1.0,B,71505015452.05281,7661014110804.09,1.8741817232807183
幂函数型,8192,7.6384,5.62341325190349e+24,1.0,B,81340019222.5048,8989285301770.555,1.866186815428948
幂函数型,8192,7.6384,7.498942093324559e+24,1.0,B,92539767377.52217,10545305863157.516,1.8585415263154204
幂函数型,8192,7.6384,1e+25,1.0,B,105293680108.88766,12368031695166.998,1.851230102146905
幂函数型,8192,7.6384,1.3335214321633241e+25,1.0,B,119817463325.48099,14503081378765.168,1.8442375707977368
幂函数型,8192,7.6384,1.7782794100389228e+25,1.0,B,136356756841.41014,17003875531787.639,1.8375496924280335
幂函数型,8192,7.6384,2.3713737056616553e+25,1.0,B,155191288843.8325,19932971002736.707,1.8311529145994172
幂函数型,8192,7.6384,3.1622776601683795e+25,1.0,B,176639606903.07446,23363623221888.75,1.825034331348887
幂函数型,8192,7.6384,4.216965034285822e+25,1.0,B,201064465539.07822,27381615727046.37,1.8191816457517924
幂函数型,8192,7.6384,5.6234132519034905e+25,1.0,B,228878961462.7765,32087402553380.816,1.8135831355665921
幂函数型,8192,7.6384,7.498942093324558e+25,1.0,B,260553520256.643,37598616989927.87,1.80822762160804
幂函数型,8192,7.6384,1e+26,1.0,B,296623852659.27216,44053009354541.164,1.8031044385424149
幂函数型,8192,7.6384,1.333521432163324e+26,1.0,B,337700015017.76215,51611887152985.34,1.7982034078391522
幂函数型,8192,7.6384,1.7782794100389227e+26,1.0,B,384476727146.65924,60464143533871.875,1.793514812648485
幂函数型,8192,7.6384,2.3713737056616553e+26,1.0,B,437745122098.76794,70830974642663.78,1.7890293744051233
幂函数型,8192,7.6384,3.1622776601683796e+26,1.0,B,498406126571.0297,82971403681881.34,1.7847382309842053
幂函数型,8192,7.6384,4.216965034285822e+26,1.0,B,567485698247.6658,97188749630541.08,1.7806329162583023
幂函数型,8192,7.6384,5.623413251903491e+26,1.0,B,646152177789.1735,113838202166878.39,1.776705340923636
幂函数型,8192,7.6384,7.498942093324558e+26,1.0,B,735736048940.7136,133335691963685.8,1.772947774480301
幂函数型,8192,7.6384,1e+27,1.0,B,837752440961.7632,156168277875045.1,1.7693528282655895
幂函数型,32768,12.5536,1000000000000000.0,0.6200709735609296,A,2553266.5290393475,31198632.719696783,8.69996340214666
幂函数型,32768,12.5536,1333521432163324.0,0.6200709735609296,A,2907611.433373565,36533841.9491708,8.396976891315784
幂函数型,32768,12.5536,1778279410038922.8,0.6200709735609296,A,3311132.6809526407,42781413.51766137,8.107085767038466
幂函数型,32768,12.5536,2371373705661655.5,0.6200709735609296,A,3770655.014295391,50097368.49235691,7.829724033328552
幂函数型,32768,12.5536,3162277660168379.5,0.6200709735609296,A,4293950.3205713695,58664408.758324645,7.5643501571246885
幂函数型,32768,12.5536,4216965034285822.5,0.6200709735609296,A,4889869.077290908,68696479.64620848,7.310446010977702
幂函数型,32768,12.5536,5623413251903491.0,0.6200709735609296,A,5568490.04016055,80444112.80480623,7.067515861436132
幂函数型,32768,12.5536,7498942093324558.0,0.6200709735609296,A,6341290.704770013,94200682.74647856,6.835085401154772
幂函数型,32768,12.5536,1e+16,0.6200709735609296,A,7221341.42512418,110309733.31055844,6.612700822836469
幂函数型,32768,12.5536,1.333521432163324e+16,0.6200709735609296,A,8223526.4721404575,129173557.00908045,6.399927933199097
幂函数型,32768,12.5536,1.7782794100389228e+16,0.6200709735609296,A,9364795.770867746,151263241.50745666,6.196351305237786
幂函数型,32768,12.5536,2.371373705661655e+16,0.6200709735609296,A,10664451.574050283,177130434.13161343,6.001573467127258
幂函数型,32768,12.5536,3.162277660168379e+16,0.6200709735609296,A,12144474.92053788,207421118.19749323,5.815214126180609
幂函数型,32768,12.5536,4.216965034285822e+16,0.6200709735609296,A,13829897.399924114,242891745.2002083,5.6369094263494
幂函数型,32768,12.5536,5.623413251903491e+16,0.6200709735609296,A,15749224.511055002,284428125.7332257,5.466311237815352
幂函数型,32768,12.5536,7.498942093324558e+16,0.6200709735609296,A,17934917.774659403,333067550.9018761,5.303086477286607
幂函数型,32768,12.5536,1e+17,0.6200709735609296,A,20423943.754056472,390024696.6708983,5.146916457671487
幂函数型,32768,12.5536,1.333521432163324e+17,0.6200709735609296,A,23258399.269510012,456721958.05721784,4.997496265860016
幂函数型,32768,12.5536,1.778279410038923e+17,0.6200709735609296,A,26486223.380462706,534824970.70597076,4.854534167398349
幂函数型,32768,12.5536,2.3713737056616554e+17,0.6200709735609296,A,30162008.17738179,626284206.932759,4.7177510368938
幂函数型,32768,12.5536,3.1622776601683795e+17,0.6200709735609296,A,34347922.09611542,733383685.0131521,4.586879813038331
幂函数型,32768,12.5536,4.216965034285823e+17,0.6200709735609296,A,39114761.37074703,858798008.1401265,4.461664977186486
幂函数型,32768,12.5536,5.6234132519034906e+17,0.6200709735609296,A,44543147.4081372,1005659157.4875616,4.341862054469729
幂函数型,32768,12.5536,7.498942093324558e+17,0.6200709735609296,A,50724890.33531206,1177634707.407906,4.227237136473115
幂函数型,32768,12.5536,1e+18,0.6200709735609296,A,57764541.78133388,1379019416.0379298,4.117566424542371
幂函数型,32768,12.5536,1.333521432163324e+18,0.6200709735609296,A,65781163.15580409,1614842478.6115851,4.012635792829713
幂函数型,32768,12.5536,1.7782794100389228e+18,0.6200709735609296,A,74910339.33084598,1890993121.924734,3.9122403702252697
幂函数型,32768,12.5536,2.371373705661655e+18,0.6200709735609296,A,85306471.78389612,2214367676.4318995,3.816184140357847
幂函数型,32768,12.5536,3.1622776601683794e+18,0.6200709735609296,A,97145389.98517255,2593041798.8170733,3.7242795588840822
幂函数型,32768,12.5536,4.2169650342858225e+18,0.6200709735609296,A,110627325.19612662,3036472145.965801,3.6363471873187425
幂函数型,32768,12.5536,5.623413251903491e+18,0.6200709735609296,A,125980296.97464365,3555732536.757519,3.5522153426912566
幂函数型,32768,12.5536,7.498942093324558e+18,0.6200709735609296,A,143463969.66284996,4163790499.3640947,3.4717197623444456
幂函数型,32768,12.5536,1e+19,1.0,B,355771789.70534956,1145861056.062256,3.3867311107422644
幂函数型,32768,12.5536,1.3335214321633241e+19,1.0,B,386781169.03798234,1462781441.6074157,3.293771696638572
幂函数型,32768,12.5536,1.7782794100389229e+19,1.0,B,421052787.42466897,1862741099.5884972,3.2069235364424706
幂函数型,32768,12.5536,2.3713737056616554e+19,1.0,B,458996215.0593058,2365955731.4998336,3.1257275102655946
幂函数型,32768,12.5536,3.162277660168379e+19,1.0,B,501079055.64394844,2997081275.091624,3.049759957433092
幂函数型,32768,12.5536,4.216965034285823e+19,1.0,B,547835594.5854219,3786053886.720133,2.9786299948405626
幂函数型,32768,12.5536,5.6234132519034905e+19,1.0,B,599876705.6104475,4769057145.595958,2.9119770458753917
幂函数型,32768,12.5536,7.498942093324558e+19,1.0,B,657901179.9640168,5989631074.088039,2.849468562817758
幂函数型,32768,12.5536,1e+20,1.0,B,722708660.1750978,7499939843.80175,2.7907979267030445
幂函数型,32768,12.5536,1.333521432163324e+20,1.0,B,795214380.4066358,9362218330.02768,2.7356825096041515
幂函数型,32768,12.5536,1.778279410038923e+20,1.0,B,876465938.3884329,11650422305.623446,2.683861885203979
幂函数型,32768,12.5536,2.3713737056616553e+20,1.0,B,967662350.8238502,14452113334.824507,2.6350961744023316
幂函数型,32768,12.5536,3.1622776601683794e+20,1.0,B,1070175676.1434457,17870617590.96323,2.5891645135660055
幂函数型,32768,12.5536,4.216965034285823e+20,1.0,B,1185575526.902049,22027508043.35139,2.545863633912533
幂函数型,32768,12.5536,5.6234132519034906e+20,1.0,B,1315656840.4230654,27065471788.436172,2.505006541439375
幂函数型,32768,12.5536,7.498942093324558e+20,1.0,B,1462471331.915965,33151638677.52867,2.4664212877851712
幂函数型,32768,12.5536,1e+21,1.0,B,1628363120.534088,40481463677.835625,2.4299498234410213
幂函数型,32768,12.5536,1.333521432163324e+21,1.0,B,1816009096.7926154,49283273441.85042,2.395446925806958
幂函数型,32768,12.5536,1.7782794100389228e+21,1.0,B,2028464690.2736044,59823607274.814835,2.362779195687583
幂函数型,32768,12.5536,2.3713737056616553e+21,1.0,B,2269215800.2413154,72413504174.06566,2.3318241169051244
幂函数型,32768,12.5536,3.1622776601683794e+21,1.0,B,2542237769.225996,87415911210.86092,2.3024691747343136
幂函数型,32768,12.5536,4.2169650342858226e+21,1.0,B,2852062411.4609075,105254414873.54008,2.274611029786227
幂函数型,32768,12.5536,5.623413251903491e+21,1.0,B,3203854255.255375,126423527027.42584,2.2481547447472323
幂函数型,32768,12.5536,7.498942093324559e+21,1.0,B,3603497322.4704885,151500792069.99548,2.2230130619853696
幂函数型,32768,12.5536,1e+22,1.0,B,4057693951.4453073,181161023069.2328,2.1991057304557144
幂函数型,32768,12.5536,1.3335214321633241e+22,1.0,B,4574077374.995111,216193023708.44272,2.176358880571622
幂函数型,32768,12.5536,1.7782794100389228e+22,1.0,B,5161339996.251289,257519211360.7822,2.154704445778705
幂函数型,32768,12.5536,2.371373705661655e+22,1.0,B,5829379566.674439,306218626310.85016,2.1340796295039475
幂函数型,32768,12.5536,3.1622776601683792e+22,1.0,B,6589465767.75828,363553894881.0612,2.1144264159916517
幂函数型,32768,12.5536,4.2169650342858225e+22,1.0,B,7454430036.6014185,431002812045.916,2.095691123321215
幂函数型,32768,12.5536,5.623413251903491e+22,1.0,B,8438881862.10742,510295324342.81445,2.077823996666666
幂函数型,32768,12.5536,7.498942093324558e+22,1.0,B,9559455220.186186,603456829207.1024,2.0607788396358147
幂函数型,32768,12.5536,1.0000000000000001e+23,1.0,B,10835089320.817694,712858865451.5348,2.044512681341259
幂函数型,32768,12.5536,1.3335214321633241e+23,1.0,B,12287348415.916073,841278455253.7472,2.0289854767209654
幂函数型,32768,12.5536,1.7782794100389228e+23,1.0,B,13940786074.395578,991967575195.201,2.0141598375495424
幂函数型,32768,12.5536,2.371373705661655e+23,1.0,B,15823360080.72611,1168734487927.2297,2.0000007915628073
幂函数型,32768,12.5536,3.162277660168379e+23,1.0,B,17966904968.132217,1376038963198.9417,1.986475567153078
幂函数型,32768,12.5536,4.2169650342858225e+23,1.0,B,20407670171.719856,1619103764654.372,1.9735534011730547
幂函数型,32768,12.5536,5.623413251903491e+23,1.0,B,23186932896.5228,1904045185665.0168,1.9612053675027752
幂函数型,32768,12.5536,7.498942093324558e+23,1.0,B,26351696059.3508,2238025893677.522,1.9494042241772207
幂函数型,32768,12.5536,1e+24,1.0,B,29955483102.655754,2629433900033.8335,1.938124277032551
幂函数型,32768,12.5536,1.333521432163324e+24,1.0,B,34059243117.620064,3088092124908.99,1.9273412579985454
幂函数型,32768,12.5536,1.7782794100389228e+24,1.0,B,38732381580.00286,3625503791228.628,1.917032216336878
幂函数型,32768,12.5536,2.3713737056616553e+24,1.0,B,44053934127.40734,4255139776284.998,1.9071754212940504
幂函数型,32768,12.5536,3.1622776601683796e+24,1.0,B,50113903226.53079,4992775097626.774,1.8977502748001869
幂函数型,32768,12.5536,4.2169650342858227e+24,1.0,B,57014780334.46564,5856882936843.321,1.8887372329977365
幂函数型,32768,12.5536,5.62341325190349e+24,1.0,B,64873279295.88539,6869096041748.467,1.880117735525685
幂函数型,32768,12.5536,7.498942093324559e+24,1.0,B,73822310291.01472,8054747030086.511,1.8718741416142997
幂函数型,32768,12.5536,1e+25,1.0,B,84013227718.07707,9443501088261.502,1.8639896721624125
幂函数型,32768,12.5536,1.3335214321633241e+25,1.0,B,95618390027.27094,11070096865939.303,1.856448357074052
幂函数型,32768,12.5536,1.7782794100389228e+25,1.0,B,108834074799.62431,12975214069314.268,1.8492349872243476
幂函数型,32768,12.5536,2.3713737056616553e+25,1.0,B,123883798372.50188,15206489419852.943,1.84233507050685
幂函数型,32768,12.5536,3.1622776601683795e+25,1.0,B,141022096155.83835,17819706350429.234,1.8357347914865685
幂函数型,32768,12.5536,4.216965034285822e+25,1.0,B,160538827574.91885,20880188149494.5,1.8294209742460825
幂函数型,32768,12.5536,5.6234132519034905e+25,1.0,B,182764078448.68903,24464429344613.13,1.8233810480669355
幂函数型,32768,12.5536,7.498942093324558e+25,1.0,B,208073743716.9734,28662006066250.996,1.8176030156361036
幂函数型,32768,12.5536,1e+26,1.0,B,236895884936.90833,33577813099659.35,1.8120754235084757
幂函数型,32768,12.5536,1.333521432163324e+26,1.0,B,269717970072.4802,39334683491098.72,1.806787334591784
幂函数型,32768,12.5536,1.7782794100389227e+26,1.0,B,307095118023.36127,46076456128181.336,1.801728302451011
幂函数型,32768,12.5536,2.3713737056616553e+26,1.0,B,349659487332.40607,53971567901385.26,1.7968883472556016
幂函数型,32768,12.5536,3.1622776601683796e+26,1.0,B,398130967862.5722,63217260154198.51,1.7922579332154203
幂函数型,32768,12.5536,4.216965034285822e+26,1.0,B,453329356271.27814,74044504469995.64,1.7878279473708034
幂函数型,32768,12.5536,5.623413251903491e+26,1.0,B,516188221205.5152,86723770807808.94,1.7835896796187332
幂函数型,32768,12.5536,7.498942093324558e+26,1.0,B,587770692719.2627,101571782035188.45,1.7795348038714722
幂函数型,32768,12.5536,1e+27,1.0,B,669287442959.1752,118959423539691.0,1.775655360256296
幂函数型,131072,32.2144,1000000000000000.0,0.6200709735609296,A,1668386.0304859253,18606016.778483972,9.791119756247083
幂函数型,131072,32.2144,1333521432163324.0,0.6200709735609296,A,1899926.326667821,21787790.586720243,9.440972352978694
幂函数型,131072,32.2144,1778279410038922.8,0.6200709735609296,A,2163600.018704385,25513672.50188271,9.105958678218379
幂函数型,131072,32.2144,2371373705661655.5,0.6200709735609296,A,2463866.611684707,29876709.2488066,8.785424636758181
幂函数型,131072,32.2144,3162277660168379.5,0.6200709735609296,A,2805804.505312357,34985859.26709922,8.47874440405331
幂函数型,131072,32.2144,4216965034285822.5,0.6200709735609296,A,3195196.884724261,40968713.738316685,8.18531920433519
幂函数型,131072,32.2144,5623413251903491.0,0.6200709735609296,A,3638629.531324072,47974682.92998409,7.904576141535728
幂函数型,131072,32.2144,7498942093324558.0,0.6200709735609296,A,4143602.2079015747,56178727.42926551,7.635967080740203
幂函数型,131072,32.2144,1e+16,0.6200709735609296,A,4718655.50189137,65785727.44665697,7.378967577984931
幂函数型,131072,32.2144,1.333521432163324e+16,0.6200709735609296,A,5373515.27206699,77035599.3046465,7.1330758563101515
幂函数型,131072,32.2144,1.7782794100389228e+16,0.6200709735609296,A,6119257.141692875,90209286.88579296,6.897811826068962
幂函数型,131072,32.2144,2.371373705661655e+16,0.6200709735609296,A,6968493.82020192,105635777.66509844,6.672716147579495
幂函数型,131072,32.2144,3.162277660168379e+16,0.6200709735609296,A,7935588.421564243,123700318.53857325,6.4573493342902335
幂函数型,131072,32.2144,4.216965034285822e+16,0.6200709735609296,A,9036897.387194585,144854036.62248185,6.251290894707433
幂函数型,131072,32.2144,5.623413251903491e+16,0.6200709735609296,A,10291047.121945722,169625205.2842069,6.054138511409313
幂函数型,131072,32.2144,7.498942093324558e+16,0.6200709735609296,A,11719249.021923998,198632436.75215334,5.865507255544107
幂函数型,131072,32.2144,1e+17,0.6200709735609296,A,13345658.222182805,232600130.76471692,5.685028835278293
幂函数型,131072,32.2144,1.333521432163324e+17,0.6200709735609296,A,15197782.13178337,272376565.0585599,5.51235087672767
幂函数型,131072,32.2144,1.778279410038923e+17,0.6200709735609296,A,17306945.665762417,318955079.47132176,5.347136235967327
幂函数型,131072,32.2144,2.3713737056616554e+17,0.6200709735609296,A,19708821.042462554,373498882.69089806,5.189062340777244
幂函数型,131072,32.2144,3.1622776601683795e+17,0.6200709735609296,A,22444031.10666976,437370101.1521033,5.037820560838309
幂函数型,131072,32.2144,4.216965034285823e+17,0.6200709735609296,A,25558836.382544894,512163795.52094257,4.89311560514913
幂函数型,131072,32.2144,5.6234132519034906e+17,0.6200709735609296,A,29105917.476454005,599747794.2626805,4.754664945487084
幂函数型,131072,32.2144,7.498942093324558e+17,0.6200709735609296,A,33145266.06245324,702309339.0603364,4.622198264787989
幂函数型,131072,32.2144,1e+18,0.6200709735609296,A,37745199.51963577,822409706.9631532,4.495456929367347
幂函数型,131072,32.2144,1.333521432163324e+18,0.6200709735609296,A,42983516.381876074,963048173.3478961,4.374193483952751
幂函数型,131072,32.2144,1.7782794100389228e+18,0.6200709735609296,A,48948812.14205504,1127736913.0448003,4.258171168541486
幂函数型,131072,32.2144,2.371373705661655e+18,0.6200709735609296,A,55741977.66491795,1320588710.1396332,4.147163456140045
幂函数型,131072,32.2144,3.1622776601683794e+18,1.0,B,138380206.62253314,362701417.91733885,4.030622497350034
幂函数型,131072,32.2144,4.2169650342858225e+18,1.0,B,150437111.6927927,463042181.9516696,3.9023562718415583
幂函数型,131072,32.2144,5.623413251903491e+18,1.0,B,163761897.9760534,589682785.5299932,3.782524287384623
幂函数型,131072,32.2144,7.498942093324558e+18,1.0,B,178513693.6979777,749028603.6820881,3.6704928745736733
幂函数型,131072,32.2144,1e+19,1.0,B,194874170.97470576,948892702.1073163,3.5656773024858177
幂函数型,131072,32.2144,1.3335214321633241e+19,1.0,B,213050905.5012664,1198762332.8708713,3.4675380773942823
幂函数型,131072,32.2144,1.7782794100389229e+19,1.0,B,233281225.25758055,1510105825.5894182,3.375577532122331
幂函数型,131072,32.2144,2.3713737056616554e+19,1.0,B,255836612.05616537,1896724505.9559076,3.2893366824655175
幂函数型,131072,32.2144,3.162277660168379e+19,1.0,B,281027726.68280375,2375154991.559481,3.2083923285825264
幂函数型,131072,32.2144,4.216965034285823e+19,1.0,B,309210136.1656464,2965128254.6175523,3.132354380602956
幂函数型,131072,32.2144,5.6234132519034905e+19,1.0,B,340790830.634038,3690093303.7163334,3.060863388958145
幂函数型,131072,32.2144,7.498942093324558e+19,1.0,B,376235627.66870916,4577815319.383482,2.9935882611459697
幂函数型,131072,32.2144,1e+20,1.0,B,416077574.45753235,5661060662.363681,2.9302241478313826
幂函数型,131072,32.2144,1.333521432163324e+20,1.0,B,460926472.98113674,6978384411.705199,2.870490482398345
幂函数型,131072,32.2144,1.778279410038923e+20,1.0,B,511479671.4223079,8575039999.202843,2.8141291593364723
幂函数型,131072,32.2144,2.3713737056616553e+20,1.0,B,568534286.5802642,10504035068.620321,2.7609028381870173
幂函数型,131072,32.2144,3.1622776601683794e+20,1.0,B,633001047.7855799,12827362858.213614,2.7105933611919415
幂函数型,131072,32.2144,4.216965034285823e+20,1.0,B,705919983.0814321,15617444134.388641,2.6630002742727763
幂函数型,131072,32.2144,5.6234132519034906e+20,1.0,B,788478203.5926353,18958820967.276222,2.617939442479533
幂函数型,131072,32.2144,7.498942093324558e+20,1.0,B,882030082.2944497,22950150463.691677,2.575241752544869
幂函数型,131072,32.2144,1e+21,1.0,B,988120169.0324286,27706554066.602787,2.5347518965948925
幂函数型,131072,32.2144,1.333521432163324e+21,1.0,B,1108509234.8854187,33362386393.99047,2.496327232343087
幂函数型,131072,32.2144,1.7782794100389228e+21,1.0,B,1245203896.1837933,40074497119.98384,2.459836716172114
幂函数型,131072,32.2144,2.3713737056616553e+21,1.0,B,1400490332.279231,48026070477.09384,2.425159906348985
幂函数型,131072,32.2144,3.1622776601683794e+21,1.0,B,1576972682.3660264,57431140024.544655,2.392186034202613
幂函数型,131072,32.2144,4.2169650342858226e+21,1.0,B,1777616786.4358058,68539891873.41326,2.3608131414224314
幂函数型,131072,32.2144,5.623413251903491e+21,1.0,B,2005800025.2776506,81644888105.3636,2.330947281737963
幂函数型,131072,32.2144,7.498942093324559e+21,1.0,B,2265368116.071973,97088364218.12762,2.3025017851540026
幂函数型,131072,32.2144,1e+22,1.0,B,2560699835.5994234,115270780665.81807,2.2753965826971148
幂函数型,131072,32.2144,1.3335214321633241e+22,1.0,B,2896780774.6630964,136660839583.16283,2.2495575893317272
幂函数型,131072,32.2144,1.7782794100389228e+22,1.0,B,3279287377.518525,161807214324.1323,2.224916142380313
幂函数型,131072,32.2144,2.371373705661655e+22,1.0,B,3714682691.6782823,191352282361.59195,2.2014084924754185
幂函数型,131072,32.2144,3.1622776601683792e+22,1.0,B,4210325449.4596014,226048202393.73248,2.178975343814149
幂函数型,131072,32.2144,4.2169650342858225e+22,1.0,B,4774594326.463318,266775735382.66226,2.157561440298674
幂函数型,131072,32.2144,5.623413251903491e+22,1.0,B,5417029477.612663,314566278133.1738,2.137115194038946
幂函数型,131072,32.2144,7.498942093324558e+22,1.0,B,6148493742.737123,370627658590.5446,2.1175883526665356
幂函数型,131072,32.2144,1.0000000000000001e+23,1.0,B,6981356245.831316,436374336285.44495,2.0989357019549324
幂函数型,131072,32.2144,1.3335214321633241e+23,1.0,B,7929701490.60684,513462761623.88043,2.0811148003511786
幂函数型,131072,32.2144,1.7782794100389228e+23,1.0,B,9009567486.124262,603832776761.0099,2.0640857421833845
幂函数型,131072,32.2144,2.371373705661655e+23,1.0,B,10239216927.36482,709756091835.1909,2.047810946505126
幂函数型,131072,32.2144,3.162277660168379e+23,1.0,B,11639446014.846258,833893047149.2455,2.0322549687583096
幂函数型,131072,32.2144,4.2169650342858225e+23,1.0,B,13233936134.209997,979359078892.9742,2.0173843326695415
幂函数型,131072,32.2144,5.623413251903491e+23,1.0,B,15049654341.851784,1149802548381.0718,2.0031673800321026
幂函数型,131072,32.2144,7.498942093324558e+23,1.0,B,17117309428.380966,1349495878593.3018,1.989574136258865
幂函数型,131072,32.2144,1e+24,1.0,B,19471871271.925465,1583442274142.6323,1.9765761898154737
幂函数型,131072,32.2144,1.333521432163324e+24,1.0,B,22153162263.937786,1857500689966.831,1.9641465838539827
幂函数型,131072,32.2144,1.7782794100389228e+24,1.0,B,25206530809.31566,2178532169761.569,1.952259718562559
幂函数型,131072,32.2144,2.3713737056616553e+24,1.0,B,28683618290.945045,2554571208832.229,1.9408912629255175
幂函数型,131072,32.2144,3.1622776601683796e+24,1.0,B,32643232469.675274,2995026420967.2305,1.9300180747495306
幂函数型,131072,32.2144,4.2169650342858227e+24,1.0,B,37152342090.99558,3510915520734.9,1.9196181279565954
幂函数型,131072,32.2144,5.62341325190349e+24,1.0,B,42287209519.75691,4115140489554.1357,1.9096704462729859
幂函数型,131072,32.2144,7.498942093324559e+24,1.0,B,48134680558.82446,4822809797389.771,1.9001550425570137
幂函数型,131072,32.2144,1e+25,1.0,B,54793653266.054565,5651615727036.448,1.8910528631081351
幂函数型,131072,32.2144,1.3335214321633241e+25,1.0,B,62376750611.45213,6622276224024.187,1.88234573638707
幂函数型,131072,32.2144,1.7782794100389228e+25,1.0,B,71012225263.94237,7759052306573.516,1.8740163256524254
幂函数型,131072,32.2144,2.3713737056616553e+25,1.0,B,80846128723.2199,9090353956987.465,1.8660480850850703
幂函数型,131072,32.2144,3.1622776601683795e+25,1.0,B,92044781483.04076,10649449625512.65,1.8584252190283863
幂函数型,131072,32.2144,4.216965034285822e+25,1.0,B,104797586003.67868,12475297065217.48,1.8511326440215976
幂函数型,131072,32.2144,5.6234132519034905e+25,1.0,B,119320230069.18173,14613516246441.496,1.844155953345656
幂函数型,131072,32.2144,7.498942093324558e+25,1.0,B,135858334707.68463,17117528647524.56,1.83748138383753
幂函数型,131072,32.2144,1e+26,1.0,B,154691608371.8975,20049891373450.83,1.831095784759994
幂函数型,131072,32.2144,1.333521432163324e+26,1.0,B,176138577639.25732,23483859419492.098,1.8249865885408554
幂函数型,131072,32.2144,1.7782794100389227e+26,1.0,B,200561974441.9151,27505215094411.85,1.8191417832186063
幂函数型,131072,32.2144,2.3713737056616553e+26,1.0,B,228374870940.6124,32214410289583.207,1.8135498864512738
幂函数型,131072,32.2144,3.1622776601683796e+26,1.0,B,260047665801.32697,37729075093104.18,1.8081999209622468
幂函数型,131072,32.2144,4.216965034285822e+26,1.0,B,296116040033.40875,44186955396740.336,1.8030813913114647
幂函数型,131072,32.2144,5.623413251903491e+26,1.0,B,337190016946.0002,51749352856806.54,1.7981842618929353
幂函数型,131072,32.2144,7.498942093324558e+26,1.0,B,383964279453.5514,60605153115406.17,1.7934989360703768
幂函数型,131072,32.2144,1e+27,1.0,B,437229919226.62506,70975542879134.0,1.7890162363721345
对数渐进型,2048,6.4096,1000000000000000.0,0.6200709735609296,A,3458694.5730926604,45108341.52564136,8.012661938325838
对数渐进型,2048,6.4096,1333521432163324.0,0.6200709735609296,A,3938695.694669621,52822219.31625134,7.73938129896388
对数渐进型,2048,6.4096,1778279410038922.8,0.6200709735609296,A,4485311.856067559,61855230.299435854,7.477912128040679
对数渐进型,2048,6.4096,2371373705661655.5,0.6200709735609296,A,5107787.95970622,72432956.52704833,7.227743921822761
对数渐进型,2048,6.4096,3162277660168379.5,0.6200709735609296,A,5816651.924888336,84819556.33907194,6.988388241069589
对数渐进型,2048,6.4096,4216965034285822.5,0.6200709735609296,A,6623892.746176769,99324361.20939599,6.759377757383627
对数渐进型,2048,6.4096,5623413251903491.0,0.6200709735609296,A,7543163.2628929475,116309600.70360708,6.540265340778144
对数渐进型,2048,6.4096,7498942093324558.0,0.6200709735609296,A,8590011.069170648,136199448.46474206,6.33062318668126
对数渐进型,2048,6.4096,1e+16,0.6200709735609296,A,9782141.469940271,159490615.13306728,6.130041980671767
对数渐进型,2048,6.4096,1.333521432163324e+16,0.6200709735609296,A,11139716.93020916,186764752.73766878,5.938130099315934
对数渐进型,2048,6.4096,1.7782794100389228e+16,0.6200709735609296,A,12685698.082216237,218702980.3356152,5.75451284554495
对数渐进型,2048,6.4096,2.371373705661655e+16,0.6200709735609296,A,14446232.057902245,256102893.64859167,5.578831717080136
对数渐进型,2048,6.4096,3.162277660168379e+16,0.6200709735609296,A,16451094.714552946,299898483.4798847,5.410743706477574
对数渐进型,2048,6.4096,4.216965034285822e+16,0.6200709735609296,A,18734194.232962728,351183460.3358403,5.249920631425518
对数渐进型,2048,6.4096,5.623413251903491e+16,0.6200709735609296,A,21334144.605458945,411238567.73929614,5.096048493987028
对数渐进型,2048,6.4096,7.498942093324558e+16,0.6200709735609296,A,24294918.71317349,481563566.3323641,4.948826867536811
对数渐进型,2048,6.4096,1e+17,0.6200709735609296,A,27666592.038036376,563914687.509952,4.807968310195254
对数渐进型,2048,6.4096,1.333521432163324e+17,0.6200709735609296,A,31506189.587870006,660348491.9163753,4.673197803614457
对数渐进型,2048,6.4096,1.778279410038923e+17,0.6200709735609296,A,35878650.35860279,773273228.0865349,4.544252216020494
对数渐进型,2048,6.4096,2.3713737056616554e+17,0.6200709735609296,A,40857925.64552068,905508973.8148322,4.420879788463552
对数渐进型,2048,6.4096,3.1622776601683795e+17,0.6200709735609296,A,46528229.77926267,1060358062.1666538,4.302839643272837
对数渐进型,2048,6.4096,4.216965034285823e+17,0.6200709735609296,A,52985464.44021954,1241687550.8864248,4.189901313756593
