cN,cD,eta,Qref,C,g_form,N,D,Q,L,share_quality,tpp,regime
0.5272031019555928,0.4011409461345504,0.6149342917982035,0.695913372892208,1e+24,power,36549153347.662544,4200044013666.6577,1.0,1.8569299723210098,0.016074785270282256,114.91494683105337,R2 质量饱和(Q*=1)
0.5272031019555928,0.4011409461345504,0.6149342917982035,0.695913372892208,1e+24,log,35984776698.286575,4323479727855.244,1.0,1.8565718916069336,0.002797940830147603,120.14746580492489,R2 质量饱和(Q*=1)
0.5272031019555928,0.4011409461345504,0.6149342917982035,0.695913372892208,1e+24,filter,38895676853.59,3759410090404.743,0.9872912349430102,1.8601183771222827,0.06275752168599538,96.6536745087586,R1 质量内点(Q0<Q*<1)
0.5471506800179948,0.3373352903281898,0.5122753768988773,0.6763242603980626,1e+19,exp,410377208.0772396,1922933435.125198,0.9586873571632599,2.9032114442818657,0.4942004822357171,4.6857705478693905,R1 质量内点(Q0<Q*<1)
0.5471506800179948,0.3373352903281898,0.5122753768988773,0.6763242603980626,1e+19,power,473992595.4657839,1430213560.5433218,1.0,2.92349703436964,0.565486397703208,3.017375322367382,R2 质量饱和(Q*=1)
0.5471506800179948,0.3373352903281898,0.5122753768988773,0.6763242603980626,1e+19,log,267568594.10954055,4145940436.8886366,1.0,2.7563748504160888,0.2889680389496786,15.494869458376419,R2 质量饱和(Q*=1)
0.5471506800179948,0.3373352903281898,0.5122753768988773,0.6763242603980626,1e+19,filter,306601363.4662911,3513743734.3879056,0.8585093442152408,2.8905849031853568,0.3094818574308985,11.46030041961708,R1 质量内点(Q0<Q*<1)
0.5471506800179948,0.3373352903281898,0.5122753768988773,0.6763242603980626,1e+22,exp,4634031362.897983,301586143423.4273,1.0,2.0321275706764355,0.10422016850529871,65.08072988846249,R2 质量饱和(Q*=1)
0.5471506800179948,0.3373352903281898,0.5122753768988773,0.6763242603980626,1e+22,power,4705230006.300653,293147655089.2876,1.0,2.032974409807469,0.11590647442093137,62.302513308964926,R2 质量饱和(Q*=1)
0.5471506800179948,0.3373352903281898,0.5122753768988773,0.6763242603980626,1e+22,log,4200953994.610503,362011589107.17725,1.0,2.027079080534054,0.02523185766264006,86.17366188051807,R2 质量饱和(Q*=1)
0.5471506800179948,0.3373352903281898,0.5122753768988773,0.6763242603980626,1e+22,filter,5048659504.270636,263301747223.18793,0.9648750183909196,2.0457268444688808,0.14795849605611125,52.152803531405176,R1 质量内点(Q0<Q*<1)
0.5471506800179948,0.3373352903281898,0.5122753768988773,0.6763242603980626,1e+24,exp,33258219490.30011,4616216565005.771,1.0,1.851284683892546,0.0159524195243408,138.79926934609682,R2 质量饱和(Q*=1)
0.5471506800179948,0.3373352903281898,0.5122753768988773,0.6763242603980626,1e+24,power,33345221272.31688,4593827758068.511,1.0,1.8513447016193785,0.018163351140317197,137.7657002349028,R2 质量饱和(Q*=1)
0.5471506800179948,0.3373352903281898,0.5122753768988773,0.6763242603980626,1e+24,log,32768794141.65453,4745367083963.642,1.0,1.850948411277993,0.0033074749655072322,144.8136011184952,R2 质量饱和(Q*=1)
0.5471506800179948,0.3373352903281898,0.5122753768988773,0.6763242603980626,1e+24,filter,35671304024.036644,4089392451843.965,0.9866464565219765,1.8545759005804456,0.06500625686104528,114.64095759124424,R1 质量内点(Q0<Q*<1)
0.5313519963797868,0.3471138241202024,0.5698440207936857,0.6039891059778677,1e+19,exp,441037014.0159597,1541708350.053798,1.0,2.803513096463633,0.5641789613683291,3.4956439052936465,R2 质量饱和(Q*=1)
0.5313519963797868,0.3471138241202024,0.5698440207936857,0.6039891059778677,1e+19,power,472022164.8602823,1358683153.2086697,1.0,2.82667109957207,0.5889340440436761,2.8784308330326764,R2 质量饱和(Q*=1)
0.5313519963797868,0.3471138241202024,0.5698440207936857,0.6039891059778677,1e+19,log,271813856.9478748,3795320992.680818,1.0,2.6714962400089823,0.3387723080756007,13.962941533950712,R2 质量饱和(Q*=1)
0.5313519963797868,0.3471138241202024,0.5698440207936857,0.6039891059778677,1e+19,filter,325711938.4852389,2965033892.4369884,0.8799347795421161,2.8122457007029227,0.38099484340143674,9.10323983279895,R1 质量内点(Q0<Q*<1)
0.5313519963797868,0.3471138241202024,0.5698440207936857,0.6039891059778677,1e+22,exp,4388811469.652298,314564662252.5771,1.0,2.001370112796107,0.11511305911176087,71.67422534044242,R2 质量饱和(Q*=1)
0.5313519963797868,0.3471138241202024,0.5698440207936857,0.6039891059778677,1e+22,power,4482630634.271372,302421210651.149,1.0,2.002454412463954,0.13108732979631765,67.46511932949076,R2 质量饱和(Q*=1)
0.5313519963797868,0.3471138241202024,0.5698440207936857,0.6039891059778677,1e+22,log,3963621740.971399,380259438662.87354,1.0,1.9965562933677572,0.03394215349684066,95.93736827411793,R2 质量饱和(Q*=1)
0.5313519963797868,0.3471138241202024,0.5698440207936857,0.6039891059778677,1e+22,filter,4868178368.239084,266216814733.20978,0.9680020000895427,2.015788467532057,0.1693216479015409,54.68509873632786,R1 质量内点(Q0<Q*<1)
0.5313519963797868,0.3471138241202024,0.5698440207936857,0.6039891059778677,1e+24,exp,31129577390.66594,4921560670285.143,1.0,1.8373850684865176,0.018010157285428197,158.09918035574907,R2 质量饱和(Q*=1)
0.5313519963797868,0.3471138241202024,0.5698440207936857,0.6039891059778677,1e+24,power,31246798367.99531,4887249366938.712,1.0,1.8374635104081196,0.02118424392857001,156.40800408993266,R2 质量饱和(Q*=1)
0.5313519963797868,0.3471138241202024,0.5698440207936857,0.6039891059778677,1e+24,log,30640457731.60193,5068791534372.932,1.0,1.8370593866022353,0.0045244294502760005,165.4280617728855,R2 质量饱和(Q*=1)
0.5313519963797868,0.3471138241202024,0.5698440207936857,0.6039891059778677,1e+24,filter,33746516232.571247,4278575065319.887,0.9876860257094197,1.8408255182031545,0.07453706625002687,126.78568169328007,R1 质量内点(Q0<Q*<1)
0.5953036910326863,0.3038731289357917,0.5887105848446392,0.6918688081313669,1e+19,exp,355231389.18325484,2520333864.721166,0.9082162434620549,2.924460205587621,0.42614742238690745,7.094907548896221,R1 质量内点(Q0<Q*<1)
0.5953036910326863,0.3038731289357917,0.5887105848446392,0.6918688081313669,1e+19,power,453477202.40284634,1479087977.9272788,1.0,2.9494393078274794,0.5700871824923823,3.2616589546067885,R2 质量饱和(Q*=1)
0.5953036910326863,0.3038731289357917,0.5887105848446392,0.6918688081313669,1e+19,log,252718565.31864792,4391426517.402948,1.0,2.775285360004747,0.2886657909157695,17.376746784969612,R2 质量饱和(Q*=1)
0.5953036910326863,0.3038731289357917,0.5887105848446392,0.6918688081313669,1e+19,filter,291869382.9378522,3795667957.986868,0.8506394758971271,2.9074515674735735,0.28991934487570786,13.004680106495035,R1 质量内点(Q0<Q*<1)
0.5953036910326863,0.3038731289357917,0.5887105848446392,0.6918688081313669,1e+22,exp,4398276664.650398,316552142263.02203,1.0,2.0410197571865356,0.10760171116081033,71.97185770672375,R2 质量饱和(Q*=1)
0.5953036910326863,0.3038731289357917,0.5887105848446392,0.6918688081313669,1e+22,power,4462890502.860172,308074713358.503,1.0,2.0418469320863264,0.11874171648789664,69.03030965269356,R2 质量饱和(Q*=1)
0.5953036910326863,0.3038731289357917,0.5887105848446392,0.6918688081313669,1e+22,log,3969532626.751838,383135071850.7813,1.0,2.0356431872111043,0.025184979893226735,96.51893758693966,R2 质量饱和(Q*=1)
0.5953036910326863,0.3038731289357917,0.5887105848446392,0.6918688081313669,1e+22,filter,4818504678.797834,275951118450.36597,0.9635374563217614,2.054770479215213,0.1477335916763886,57.26903611084857,R1 质量内点(Q0<Q*<1)
0.5953036910326863,0.3038731289357917,0.5887105848446392,0.6918688081313669,1e+24,exp,31451251086.360935,4878307757476.336,1.0,1.8569001893810955,0.016582236926937607,155.10695406300863,R2 质量饱和(Q*=1)
0.5953036910326863,0.3038731289357917,0.5887105848446392,0.6918688081313669,1e+24,power,31530644530.979416,4855473557994.904,1.0,1.8569592487084927,0.018714527341521483,153.99220758790122,R2 质量饱和(Q*=1)
0.5953036910326863,0.3038731289357917,0.5887105848446392,0.6918688081313669,1e+24,log,30965225962.174114,5021793282676.045,1.0,1.8565400931106446,0.0033010228544515683,162.1752506766935,R2 质量饱和(Q*=1)
0.5953036910326863,0.3038731289357917,0.5887105848446392,0.6918688081313669,1e+24,filter,33871314450.047733,4303503189576.34,0.986149805720708,1.8602942885909723,0.06570267049228817,127.05450790588598,R1 质量内点(Q0<Q*<1)
0.5776310289915005,0.3280312945255617,0.5038131080237928,0.6828367912341662,1e+19,exp,391581872.6483254,2071770550.2376893,0.9460407963353759,2.9078017022712834,0.4800097961936861,5.290772364476431,R1 质量内点(Q0<Q*<1)
0.5776310289915005,0.3280312945255617,0.5038131080237928,0.6828367912341662,1e+19,power,463158775.4030271,1453141522.4434652,1.0,2.9287559200093782,0.5686113274276869,3.137458685045931,R2 质量饱和(Q*=1)
0.5776310289915005,0.3280312945255617,0.5038131080237928,0.6828367912341662,1e+19,log,259743629.52359742,4264146444.741323,1.0,2.7585675508067737,0.2900823989191544,16.41675082681452,R2 质量饱和(Q*=1)
0.5776310289915005,0.3280312945255617,0.5038131080237928,0.6828367912341662,1e+19,filter,300987676.4357389,3597310335.476912,0.8570397961106119,2.8940912754007426,0.30600307301606106,11.951686454661012,R1 质量内点(Q0<Q*<1)
0.5776310289915005,0.3280312945255617,0.5038131080237928,0.6828367912341662,1e+22,exp,4502470560.959133,309676952186.17975,1.0,2.0325583717612545,0.10630219029327227,68.77933969660674,R2 质量饱和(Q*=1)
0.5776310289915005,0.3280312945255617,0.5038131080237928,0.6828367912341662,1e+22,power,4570827806.790522,301112693236.7278,1.0,2.033399746332359,0.11782478551625232,65.87705902842985,R2 质量饱和(Q*=1)
0.5776310289915005,0.3280312945255617,0.5038131080237928,0.6828367912341662,1e+22,log,4071517092.8684134,373453737095.0371,1.0,2.0273608254675506,0.025405402311041724,91.72348502457993,R2 质量饱和(Q*=1)
0.5776310289915005,0.3280312945255617,0.5038131080237928,0.6828367912341662,1e+22,filter,4928403882.526157,269184917557.7108,0.9646212199621652,2.0463961723557667,0.14966913868920392,54.61908641702765,R1 质量内点(Q0<Q*<1)
0.5776310289915005,0.3280312945255617,0.5038131080237928,0.6828367912341662,1e+24,exp,32241528673.27724,4759910534882.941,1.0,1.8512430546572587,0.016339250043828708,147.6329048513168,R2 质量饱和(Q*=1)
0.5776310289915005,0.3280312945255617,0.5038131080237928,0.6828367912341662,1e+24,power,32325379499.311794,4736962800027.081,1.0,1.8513028402020992,0.01853563926223684,146.54005222515426,R2 质量饱和(Q*=1)
0.5776310289915005,0.3280312945255617,0.5038131080237928,0.6828367912341662,1e+24,log,31753512419.929676,4896977493835.918,1.0,1.850896355936915,0.0033313278454985273,154.2184508307306,R2 质量饱和(Q*=1)
0.5776310289915005,0.3280312945255617,0.5038131080237928,0.6828367912341662,1e+24,filter,34683575456.48754,4200597796449.6743,0.9865419462677453,1.8546073706865687,0.06617415512658661,121.11201746542989,R1 质量内点(Q0<Q*<1)
0.5828023559535626,0.2884286743603281,0.6215329057588407,0.6729472734741696,1e+19,exp,358265571.9196379,2416021743.1422014,0.9141082863659987,2.9153952386246846,0.44519950227552835,6.743661497242989,R1 质量内点(Q0<Q*<1)
0.5828023559535626,0.2884286743603281,0.6215329057588407,0.6729472734741696,1e+19,power,450577074.6231071,1457170092.826528,1.0,2.941627227697447,0.5791665351612547,3.2340085079681495,R2 质量饱和(Q*=1)
0.5828023559535626,0.2884286743603281,0.6215329057588407,0.6729472734741696,1e+19,log,251452537.46728268,4315144626.73701,1.0,2.7665963020078093,0.3045237459006538,17.16087127296724,R2 质量饱和(Q*=1)
0.5828023559535626,0.2884286743603281,0.6215329057588407,0.6729472734741696,1e+19,filter,292171804.8313027,3715185252.227785,0.8519937476168046,2.89743218516151,0.3042556230421316,12.715755561604922,R1 质量内点(Q0<Q*<1)
0.5828023559535626,0.2884286743603281,0.6215329057588407,0.6729472734741696,1e+22,exp,4287851541.2705727,323093921287.8132,1.0,2.037515512475871,0.11202762462613983,75.351004618055,R2 质量饱和(Q*=1)
0.5828023559535626,0.2884286743603281,0.6215329057588407,0.6729472734741696,1e+22,power,4359077905.301288,313336768266.87994,1.0,2.0384448810998776,0.1245387695706419,71.8814334301793,R2 质量饱和(Q*=1)
0.5828023559535626,0.2884286743603281,0.6215329057588407,0.6729472734741696,1e+22,log,3859334279.8065257,393043163589.71674,1.0,2.0320399160106497,0.02773741944484742,101.84221813753345,R2 质量饱和(Q*=1)
0.5828023559535626,0.2884286743603281,0.6215329057588407,0.6729472734741696,1e+22,filter,4704623123.53192,281560117962.141,0.9633349072447441,2.0512301259463075,0.15096243648543528,59.84753944557502,R1 质量内点(Q0<Q*<1)
0.5828023559535626,0.2884286743603281,0.6215329057588407,0.6729472734741696,1e+24,exp,30515292034.7275,5023657530834.498,1.0,1.8555999596726207,0.017418725114709717,164.6275423193524,R2 质量饱和(Q*=1)
0.5828023559535626,0.2884286743603281,0.6215329057588407,0.6729472734741696,1e+24,power,30603548197.304783,4996724633617.895,1.0,1.855666886111378,0.019859971786779465,163.27272254195512,R2 质量饱和(Q*=1)
0.5828023559535626,0.2884286743603281,0.6215329057588407,0.6729472734741696,1e+24,log,30026350299.20759,5176985496433.742,1.0,1.8552309493545975,0.0036534465289509307,172.41474387815845,R2 质量饱和(Q*=1)
0.5828023559535626,0.2884286743603281,0.6215329057588407,0.6729472734741696,1e+24,filter,32927812457.167683,4419948248596.635,0.9860486227172397,1.8590149810068715,0.067151770619667,134.23145720190428,R1 质量内点(Q0<Q*<1)
0.4996287910208585,0.3693282585606973,0.5818633011946152,0.6963763052823041,1e+19,exp,416460823.0405602,2009981494.08495,0.9482999523822122,2.9226055255417482,0.4634661343079055,4.826339916946264,R1 质量内点(Q0<Q*<1)
0.4996287910208585,0.3693282585606973,0.5818633011946152,0.6963763052823041,1e+19,power,494914982.53457934,1429311964.2845979,1.0,2.9410822999481194,0.5465926478725519,2.8879949379684278,R2 质量饱和(Q*=1)
0.4996287910208585,0.3693282585606973,0.5818633011946152,0.6963763052823041,1e+19,log,281761633.52088356,4078358904.66525,1.0,2.77896092863777,0.2634567970153494,14.474500497822287,R2 质量饱和(Q*=1)
0.4996287910208585,0.3693282585606973,0.5818633011946152,0.6963763052823041,1e+19,filter,309957374.08659863,3596395726.514306,0.8546316895711755,2.9097129213183823,0.2855030594368068,11.602871966225631,R1 质量内点(Q0<Q*<1)
0.4996287910208585,0.3693282585606973,0.5818633011946152,0.6963763052823041,1e+22,exp,5023877330.143446,281034567710.2382,1.0,2.044024894770847,0.09503934816211948,55.939775046659804,R2 质量饱和(Q*=1)
0.4996287910208585,0.3693282585606973,0.5818633011946152,0.6963763052823041,1e+22,power,5088495675.429523,274428318674.89166,1.0,2.044741877302127,0.10494594959246709,53.93112939055942,R2 质量饱和(Q*=1)
0.4996287910208585,0.3693282585606973,0.5818633011946152,0.6963763052823041,1e+22,log,4588167363.742393,332731036772.45294,1.0,2.0392820789368713,0.021494001696464725,72.51937656019962,R2 质量饱和(Q*=1)
0.4996287910208585,0.3693282585606973,0.5818633011946152,0.6963763052823041,1e+22,filter,5404148523.683949,248692709856.21637,0.9648619740204292,2.05711071531899,0.13856748842773556,46.018851770322044,R1 质量内点(Q0<Q*<1)
0.4996287910208585,0.3693282585606973,0.5818633011946152,0.6963763052823041,1e+24,exp,36413757196.22382,4223340636900.136,1.0,1.8585988928619313,0.014282354817341457,115.98200685915775,R2 质量饱和(Q*=1)
0.4996287910208585,0.3693282585606973,0.5818633011946152,0.6963763052823041,1e+24,power,36491329869.52725,4206647448278.9937,1.0,1.8586491094610458,0.016086918915367725,115.27799790579381,R2 质量饱和(Q*=1)
0.4996287910208585,0.3693282585606973,0.5818633011946152,0.6963763052823041,1e+24,log,35927286367.07204,4330400518048.754,1.0,1.8582851167564964,0.0027973836460878547,120.53235732319708,R2 质量饱和(Q*=1)
0.4996287910208585,0.3693282585606973,0.5818633011946152,0.6963763052823041,1e+24,filter,38725555956.65015,3785856332095.7686,0.9867062473083221,1.8617367239883842,0.06029244595672585,97.76118737542986,R1 质量内点(Q0<Q*<1)
0.5647477362159096,0.3166360078736165,0.5977131611195795,0.6859158770300872,1e+19,exp,371635992.13871485,2336268321.789091,0.9209830287449464,2.9203469729573435,0.4434919950311394,6.286442570710611,R1 质量内点(Q0<Q*<1)
0.5647477362159096,0.3166360078736165,0.5977131611195795,0.6859158770300872,1e+19,power,464256605.14076185,1455828869.491063,1.0,2.9436359702592467,0.5667891290439948,3.1358280170287682,R2 质量饱和(Q*=1)
0.5647477362159096,0.3166360078736165,0.5977131611195795,0.6859158770300872,1e+19,log,260400430.06012565,4270777557.1687946,1.0,2.772682785533786,0.28718049213007757,16.40080838646344,R2 质量饱和(Q*=1)
0.5647477362159096,0.3166360078736165,0.5977131611195795,0.6859158770300872,1e+19,filter,297490708.04704064,3699543709.565974,0.8525104422081181,2.9040833367858276,0.29457232164725017,12.435829454481599,R1 质量内点(Q0<Q*<1)
0.5647477362159096,0.3166360078736165,0.5977131611195795,0.6859158770300872,1e+22,exp,4530057303.4833765,308096932336.5934,1.0,2.0404476085315557,0.10541420566401487,68.01170751188577,R2 质量饱和(Q*=1)
0.5647477362159096,0.3166360078736165,0.5977131611195795,0.6859158770300872,1e+22,power,4597348886.277204,299756530324.587,1.0,2.041279050309805,0.11670241352427406,65.20204094567225,R2 质量饱和(Q*=1)
0.5647477362159096,0.3166360078736165,0.5977131611195795,0.6859158770300872,1e+22,log,4098993600.140594,371121674903.42535,1.0,2.035228036344244,0.024955386650846356,90.5397058660194,R2 质量饱和(Q*=1)
0.5647477362159096,0.3166360078736165,0.5977131611195795,0.6859158770300872,1e+22,filter,4939324269.561699,269681295741.61774,0.963861695732166,2.0539860173228504,0.14621348213947286,54.59882385198177,R1 质量内点(Q0<Q*<1)
0.5647477362159096,0.3166360078736165,0.5977131611195795,0.6859158770300872,1e+24,exp,32470210358.39581,4727181974443.412,1.0,1.8568377932609272,0.01617387518551466,145.58519708576839,R2 质量饱和(Q*=1)
0.5647477362159096,0.3166360078736165,0.5977131611195795,0.6859158770300872,1e+24,power,32552550654.04015,4704950911205.53,1.0,1.8568969947060097,0.018317503417068365,144.53401704857163,R2 质量饱和(Q*=1)
0.5647477362159096,0.3166360078736165,0.5977131611195795,0.6859158770300872,1e+24,log,31982619364.600857,4862199705835.663,1.0,1.8564887483342731,0.003269495743258203,152.02631311734473,R2 质量饱和(Q*=1)
0.5647477362159096,0.3166360078736165,0.5977131611195795,0.6859158770300872,1e+24,filter,34862495547.61943,4186094979256.6616,0.9862790687537601,1.8601611039325732,0.06459760542328444,120.07445002147895,R1 质量内点(Q0<Q*<1)
0.637047861181924,0.3079078569752891,0.5435869797966211,0.6846553226850406,1e+19,exp,372015959.0846378,2178265788.6739306,0.9399949892506256,2.9077393231661963,0.4805982969794819,5.85530199842408,R1 质量内点(Q0<Q*<1)
0.637047861181924,0.3079078569752891,0.5435869797966211,0.6846553226850406,1e+19,power,441910494.2763419,1485040508.2633107,1.0,2.929784685946206,0.579366804797075,3.360500661327729,R2 质量饱和(Q*=1)
0.637047861181924,0.3079078569752891,0.5435869797966211,0.6846553226850406,1e+19,log,244973863.6747119,4452704091.34207,1.0,2.754257477030488,0.3008433156839368,18.176241434696824,R2 质量饱和(Q*=1)
0.637047861181924,0.3079078569752891,0.5435869797966211,0.6846553226850406,1e+19,filter,293021948.5078105,3666303405.981275,0.8572951345625053,2.893558156066866,0.3114119495083407,12.512043635815049,R1 质量内点(Q0<Q*<1)
0.637047861181924,0.3079078569752891,0.5435869797966211,0.6846553226850406,1e+22,exp,4206939826.8358045,329046067218.07404,1.0,2.0316980774857782,0.11273381084737798,78.21506386164829,R2 质量饱和(Q*=1)
0.637047861181924,0.3079078569752891,0.5435869797966211,0.6846553226850406,1e+22,power,4273616016.3643994,319554946763.65295,1.0,2.032578296040413,0.12466968236446932,74.77390236746187,R2 质量饱和(Q*=1)
0.637047861181924,0.3079078569752891,0.5435869797966211,0.6846553226850406,1e+22,log,3780255740.2424417,401516624231.6796,1.0,2.026182779238701,0.027128142822460042,106.21414312194891,R2 质量饱和(Q*=1)
0.637047861181924,0.3079078569752891,0.5435869797966211,0.6846553226850406,1e+22,filter,4660487083.084651,282450641538.82855,0.9644878533168565,2.0461473469029725,0.15626745417572188,60.60539091804157,R1 质量内点(Q0<Q*<1)
0.637047861181924,0.3079078569752891,0.5435869797966211,0.6846553226850406,1e+24,exp,29916578584.03649,5123491989402.88,1.0,1.8514738164613331,0.017553492788856356,171.25928939403448,R2 质量饱和(Q*=1)
0.637047861181924,0.3079078569752891,0.5435869797966211,0.6846553226850406,1e+24,power,29999238928.404922,5097243286310.934,1.0,1.851537056506452,0.019886148153068998,169.91242006091642,R2 质量饱和(Q*=1)
0.637047861181924,0.3079078569752891,0.5435869797966211,0.6846553226850406,1e+24,log,29429656120.91894,5282397897358.653,1.0,1.8511031453031765,0.0035690090012791475,179.49234186273293,R2 质量饱和(Q*=1)
0.637047861181924,0.3079078569752891,0.5435869797966211,0.6846553226850406,1e+24,filter,32433312527.347763,4473764328147.83,0.9864524882143958,1.8550241428703709,0.06997347120984733,137.93732368149423,R1 质量内点(Q0<Q*<1)
0.5168830071039691,0.3500311681839892,0.5540165468231297,0.6502044808438501,1e+19,exp,458484090.4903837,1543601354.0840304,1.0,2.87287876559068,0.5463819277431669,3.3667500925343585,R2 质量饱和(Q*=1)
0.5168830071039691,0.3500311681839892,0.5540165468231297,0.6502044808438501,1e+19,power,486034925.20025444,1384728056.9760518,1.0,2.8934740982372933,0.5686171283894774,2.8490299465733266,R2 质量饱和(Q*=1)
0.5168830071039691,0.3500311681839892,0.5540165468231297,0.6502044808438501,1e+19,log,277467957.61448985,3930975347.0815134,1.0,2.7323515073094056,0.30089230045497656,14.167312798485929,R2 质量饱和(Q*=1)
0.5168830071039691,0.3500311681839892,0.5540165468231297,0.6502044808438501,1e+19,filter,319597923.9474272,3248808619.2597027,0.8668245001456675,2.8678961127185763,0.3344832263981213,10.165299508622969,R1 质量内点(Q0<Q*<1)
0.5168830071039691,0.3500311681839892,0.5540165468231297,0.6502044808438501,1e+22,exp,4715764092.958141,296157488458.52924,1.0,2.0243558074189276,0.10482959154668961,62.80159113573327,R2 质量饱和(Q*=1)
0.5168830071039691,0.3500311681839892,0.5540165468231297,0.6502044808438501,1e+22,power,4796536561.180648,286942186332.8061,1.0,2.0252749755834953,0.11782836433795198,59.82278727010817,R2 质量饱和(Q*=1)
0.5168830071039691,0.3500311681839892,0.5540165468231297,0.6502044808438501,1e+22,log,4281376066.8792396,354517561729.2017,1.0,2.019510812923541,0.027136167307583146,82.80458343095634,R2 质量饱和(Q*=1)
0.5168830071039691,0.3500311681839892,0.5540165468231297,0.6502044808438501,1e+22,filter,5139164965.141357,257462384286.18448,0.9661126102297597,2.03797767543129,0.15191911829563656,50.09809687615325,R1 质量内点(Q0<Q*<1)
0.5168830071039691,0.3500311681839892,0.5540165468231297,0.6502044808438501,1e+24,exp,33822555977.817196,4538673112686.25,1.0,1.8483869912429167,0.016065345875374216,134.19071922485622,R2 质量饱和(Q*=1)
0.5168830071039691,0.3500311681839892,0.5540165468231297,0.6502044808438501,1e+24,power,33921458490.10282,4514075046190.867,1.0,1.8484523453935962,0.018536349987050487,133.0743207137726,R2 质量饱和(Q*=1)
0.5168830071039691,0.3500311681839892,0.5540165468231297,0.6502044808438501,1e+24,log,33330621337.581062,4664148869699.458,1.0,1.8480632858928043,0.0035701228299747146,139.9358512540095,R2 质量饱和(Q*=1)
0.5168830071039691,0.3500311681839892,0.5540165468231297,0.6502044808438501,1e+24,filter,36270070466.80699,4016316828149.203,0.9870829680891297,1.8516542515276784,0.06630014390044577,110.73363730640628,R1 质量内点(Q0<Q*<1)
0.5385313201566219,0.352905435946238,0.5702172262450788,0.650699914558582,1e+19,exp,452137262.1232656,1553710990.1900222,1.0,2.8671681934896047,0.5497316037214734,3.4363701476266204,R2 质量饱和(Q*=1)
0.5385313201566219,0.352905435946238,0.5702172262450788,0.650699914558582,1e+19,power,479359766.0065466,1393510192.19912,1.0,2.887777308311817,0.571843386406529,2.907023682459176,R2 质量饱和(Q*=1)
0.5385313201566219,0.352905435946238,0.5702172262450788,0.650699914558582,1e+19,log,272754430.8826156,3980312203.668069,1.0,2.7259942507798742,0.3041431926199144,14.593024908112536,R2 质量饱和(Q*=1)
0.5385313201566219,0.352905435946238,0.5702172262450788,0.650699914558582,1e+19,filter,318685476.9876792,3229160281.778437,0.8688343779887548,2.8644392431514603,0.3403967267870514,10.132750046539714,R1 质量内点(Q0<Q*<1)
0.5385313201566219,0.352905435946238,0.5702172262450788,0.650699914558582,1e+22,exp,4621804531.973538,301549032410.58777,1.0,2.022540103756236,0.10669360919398325,65.24486925495842,R2 质量饱和(Q*=1)
0.5385313201566219,0.352905435946238,0.5702172262450788,0.650699914558582,1e+22,power,4702063969.913112,292039293789.7983,1.0,2.023467833120336,0.11984177773467376,62.108745363410016,R2 质量饱和(Q*=1)
0.5385313201566219,0.352905435946238,0.5702172262450788,0.650699914558582,1e+22,log,4188620775.2804747,362167902418.08655,1.0,2.017633154437885,0.027673935226584626,86.46471520063436,R2 质量饱和(Q*=1)
0.5385313201566219,0.352905435946238,0.5702172262450788,0.650699914558582,1e+22,filter,5061839252.201735,260354539254.74692,0.9664467390892971,2.036469564996701,0.1552962332620748,51.43477030439108,R1 质量内点(Q0<Q*<1)
0.5385313201566219,0.352905435946238,0.5702172262450788,0.650699914558582,1e+24,exp,33082099409.705013,4638623215480.981,1.0,1.8477559412905389,0.01641230444662136,140.2155031950659,R2 质量饱和(Q*=1)
0.5385313201566219,0.352905435946238,0.5702172262450788,0.650699914558582,1e+24,power,33180671731.457745,4613004621830.573,1.0,1.8478221276101112,0.018930009979285678,139.0268605519852,R2 质量饱和(Q*=1)
0.5385313201566219,0.352905435946238,0.5702172262450788,0.650699914558582,1e+24,log,32590395384.303246,4769728998296.11,1.0,1.8474273219899469,0.003644640247407442,146.35382424950237,R2 质量饱和(Q*=1)
0.5385313201566219,0.352905435946238,0.5702172262450788,0.650699914558582,1e+24,filter,35577095666.57092,4086922655086.5034,0.9871884510467163,1.8510958573699012,0.0680387869484069,114.87510654015168,R1 质量内点(Q0<Q*<1)
0.5894524660462179,0.3695059512332705,0.5648213497858605,0.6880560173292404,1e+19,exp,447465798.0644474,1591946229.2519262,1.0,2.8955930394189955,0.5434175986029934,3.5576936519797253,R2 质量饱和(Q*=1)
0.5894524660462179,0.3695059512332705,0.5648213497858605,0.6880560173292404,1e+19,power,470418085.58682513,1450420111.1604197,1.0,2.913446829287828,0.5626705230293134,3.083257543874162,R2 质量饱和(Q*=1)
0.5894524660462179,0.3695059512332705,0.5648213497858605,0.6880560173292404,1e+19,log,264639493.58585548,4231504126.60559,1.0,2.74807538866093,0.28223817994552447,15.98969250306847,R2 质量饱和(Q*=1)
0.5894524660462179,0.3695059512332705,0.5648213497858605,0.6880560173292404,1e+19,filter,310697980.386796,3426906319.8341475,0.8646988757283708,2.890425210712834,0.3175488180121357,11.029702592749082,R1 质量内点(Q0<Q*<1)
0.5894524660462179,0.3695059512332705,0.5648213497858605,0.6880560173292404,1e+22,exp,4627629301.56395,302345031670.1153,1.0,2.0318590190318973,0.10320675914847094,65.33475608513739,R2 质量饱和(Q*=1)
0.5894524660462179,0.3695059512332705,0.5648213497858605,0.6880560173292404,1e+22,power,4694403895.187077,294389406599.9786,1.0,2.0326472783512246,0.11420431922539617,62.710711130288644,R2 质量饱和(Q*=1)
