_dir,_model,leaderboard,leaderboard_bbh,leaderboard_bbh_boolean_expressions,leaderboard_bbh_causal_judgement,leaderboard_bbh_date_understanding,leaderboard_bbh_disambiguation_qa,leaderboard_bbh_formal_fallacies,leaderboard_bbh_geometric_shapes,leaderboard_bbh_hyperbaton,leaderboard_bbh_logical_deduction_five_objects,leaderboard_bbh_logical_deduction_seven_objects,leaderboard_bbh_logical_deduction_three_objects,leaderboard_bbh_movie_recommendation,leaderboard_bbh_navigate,leaderboard_bbh_object_counting,leaderboard_bbh_penguins_in_a_table,leaderboard_bbh_reasoning_about_colored_objects,leaderboard_bbh_ruin_names,leaderboard_bbh_salient_translation_error_detection,leaderboard_bbh_snarks,leaderboard_bbh_sports_understanding,leaderboard_bbh_temporal_sequences,leaderboard_bbh_tracking_shuffled_objects_five_objects,leaderboard_bbh_tracking_shuffled_objects_seven_objects,leaderboard_bbh_tracking_shuffled_objects_three_objects,leaderboard_bbh_web_of_lies,leaderboard_gpqa,leaderboard_gpqa_diamond,leaderboard_gpqa_extended,leaderboard_gpqa_main,leaderboard_ifeval,leaderboard_math_hard,leaderboard_math_algebra_hard,leaderboard_math_counting_and_prob_hard,leaderboard_math_geometry_hard,leaderboard_math_intermediate_algebra_hard,leaderboard_math_num_theory_hard,leaderboard_math_prealgebra_hard,leaderboard_math_precalculus_hard,leaderboard_mmlu_pro,leaderboard_musr,leaderboard_musr_murder_mysteries,leaderboard_musr_object_placements,leaderboard_musr_team_allocation,G_leaderboard_bbh,G_leaderboard_math_hard,G_leaderboard_gpqa,G_leaderboard_musr,G_leaderboard,leaderboard_arc_challenge
DreadPoor_Matryoshka-8B-LINEAR,DreadPoor/Matryoshka-8B-LINEAR,49.70813335062913,54.3134872417983,86.0,61.49732620320856,44.800000000000004,54.400000000000006,56.00000000000001,38.0,74.4,43.6,43.2,67.60000000000001,62.4,63.6,46.0,50.68493150684932,68.4,65.60000000000001,51.6,64.04494382022472,78.8,52.400000000000006,26.8,21.6,36.8,48.4,32.04697986577181,33.33333333333333,30.21978021978022,33.705357142857146,74.6335279281196,17.522658610271904,33.22475570032573,7.317073170731707,8.333333333333332,3.214285714285714,18.83116883116883,33.67875647668394,5.185185185185185,38.655252659574465,42.46031746031746,59.199999999999996,34.375,34.0,54.44280006376177,15.683508344530635,32.41949023199023,42.525,43.27203729430892,
DreadPoor_Mercury_In_Retrograde-8b-Model-Stock,DreadPoor/Mercury_In_Retrograde-8b-Model-Stock,49.111428200804255,53.67123763235549,84.39999999999999,62.56684491978609,46.800000000000004,54.0,50.4,36.4,75.6,43.2,42.0,63.2,62.0,63.6,44.800000000000004,53.42465753424658,69.19999999999999,68.0,49.2,65.73033707865169,81.6,48.4,25.2,22.400000000000002,34.0,47.599999999999994,31.62751677852349,35.35353535353536,29.48717948717949,32.589285714285715,74.5298585530836,16.46525679758308,30.293159609120522,9.75609756097561,10.606060606060606,3.214285714285714,12.987012987012985,31.606217616580313,6.666666666666667,38.289561170212764,41.93121693121693,57.99999999999999,34.765625,33.2,53.90507664719519,15.018500108671773,32.476666851666856,41.98854166666667,42.75244131049589,
DreadPoor_Minthy-8B-Model_Stock,DreadPoor/Minthy-8B-Model_Stock,48.579582306395125,53.35879187641035,85.6,59.893048128342244,47.199999999999996,54.400000000000006,56.8,36.8,75.2,39.6,30.4,62.8,54.800000000000004,66.4,40.8,50.68493150684932,66.0,68.4,57.199999999999996,65.73033707865169,78.8,54.400000000000006,23.200000000000003,24.8,36.8,48.0,30.369127516778523,32.82828282828283,29.304029304029307,30.580357142857146,78.31298731809378,19.184290030211482,35.17915309446254,8.94308943089431,10.606060606060606,6.071428571428571,18.181818181818183,34.196891191709845,7.4074074074074066,39.92686170212766,40.87301587301587,57.199999999999996,32.421875,33.2,53.529513196410136,17.226549783397353,30.904223091723093,40.940625,43.670845719439605,
DreadPoor_Minthy_ALT-8B-Model_Stock,DreadPoor/Minthy_ALT-8B-Model_Stock,48.95576598780646,53.63652143725047,83.6,62.03208556149733,47.599999999999994,63.6,55.2,36.4,76.0,44.800000000000004,47.599999999999994,66.0,66.4,64.4,44.0,52.054794520547944,65.2,68.8,52.0,57.865168539325836,75.2,38.0,23.200000000000003,22.8,30.0,47.199999999999996,30.620805369127517,33.33333333333333,27.83882783882784,32.8125,71.33500223850494,17.598187311178247,33.876221498371336,11.38211382113821,8.333333333333332,2.5,14.935064935064934,35.233160621761655,4.444444444444445,36.735372340425535,42.195767195767196,57.199999999999996,35.15625,34.4,53.74800202589046,15.814905522016273,31.32822039072039,42.25208333333333,42.020275982042314,
DreadPoor_Minthy_V2-8B-Model_Stock,DreadPoor/Minthy_V2-8B-Model_Stock,49.57841483979764,54.74743968061101,84.0,62.03208556149733,46.800000000000004,64.4,54.400000000000006,39.2,78.8,43.6,45.2,67.60000000000001,66.8,61.6,45.6,54.109589041095894,68.0,70.39999999999999,51.6,62.92134831460674,76.4,49.2,25.2,22.8,28.799999999999997,48.4,29.446308724832214,33.33333333333333,28.205128205128204,29.24107142857143,72.94866509749687,15.93655589123867,31.921824104234524,7.317073170731707,8.333333333333332,2.142857142857143,13.636363636363635,31.088082901554404,4.444444444444445,37.36702127659575,41.93121693121693,56.8,34.765625,34.4,54.91095928821667,14.126282676217027,30.25984432234432,41.98854166666666,42.06286793366524,
DreadPoor_Minus_Penus-8B-Model_Stock,DreadPoor/Minus_Penus-8B-Model_Stock,48.43689194448048,53.15049470578025,79.60000000000001,61.49732620320856,45.6,66.8,56.00000000000001,34.8,72.39999999999999,42.8,44.4,62.0,53.2,59.599999999999994,45.6,54.794520547945204,65.60000000000001,62.0,49.6,67.41573033707866,78.4,43.2,26.0,24.8,36.4,50.0,30.956375838926174,31.818181818181817,30.21978021978022,31.473214285714285,74.81837081166859,20.01510574018127,38.762214983713356,13.008130081300814,9.848484848484848,3.214285714285714,14.935064935064934,38.860103626943,7.4074074074074066,37.516622340425535,40.07936507936508,59.199999999999996,26.171875,35.199999999999996,53.43781571200969,18.00509879960001,31.17039210789211,40.19062499999999,42.756055752724485,
DreadPoor_Morphing-8B-Model_Stock,DreadPoor/Morphing-8B-Model_Stock,48.72227266830977,53.792744315223054,83.6,62.56684491978609,46.800000000000004,59.599999999999994,55.2,36.0,74.0,41.199999999999996,37.6,64.0,54.0,64.8,41.6,52.73972602739726,69.6,67.60000000000001,52.0,62.35955056179775,79.2,54.0,27.200000000000003,23.599999999999998,36.4,49.6,29.36241610738255,29.797979797979796,28.388278388278387,30.357142857142854,75.97491323022912,18.35347432024169,37.13355048859935,9.75609756097561,6.8181818181818175,3.571428571428571,12.337662337662337,34.715025906735754,8.88888888888889,38.522273936170215,40.60846560846561,58.8,30.859375,32.4,53.969421729540876,16.17440508178176,29.514467014467016,40.68645833333333,42.769047919618714,
DreadPoor_Not_Even_My_Final_Form-8B-Model_Stock,DreadPoor/Not_Even_My_Final_Form-8B-Model_Stock,48.488779348813075,53.34143377885784,85.6,60.42780748663101,46.800000000000004,56.39999999999999,54.400000000000006,38.800000000000004,70.8,38.4,38.0,64.0,55.60000000000001,64.8,43.2,52.054794520547944,69.6,66.0,51.2,62.92134831460674,79.2,50.8,25.2,23.599999999999998,37.2,49.2,29.53020134228188,32.323232323232325,28.93772893772894,29.017857142857146,78.95245725785361,17.598187311178247,33.55048859934853,8.130081300813007,6.0606060606060606,2.857142857142857,17.532467532467532,34.715025906735754,7.4074074074074066,38.39760638297872,41.4021164021164,57.199999999999996,32.421875,34.8,53.508497930074405,15.75045995207445,30.09293946793947,41.47395833333333,43.20366707921111,
DreadPoor_Nother_One-8B-Model_Stock,DreadPoor/Nother_One-8B-Model_Stock,47.11376313399922,51.98750216976219,81.2,60.962566844919785,44.800000000000004,68.0,54.400000000000006,38.0,73.2,42.8,43.6,61.199999999999996,62.0,62.4,33.6,49.31506849315068,57.199999999999996,70.8,45.2,52.80898876404494,80.4,46.400000000000006,18.0,22.8,32.800000000000004,47.199999999999996,28.942953020134226,38.38383838383838,26.190476190476193,28.125,70.94409500126332,15.181268882175228,29.64169381107492,6.504065040650407,8.333333333333332,4.642857142857143,11.688311688311687,26.94300518134715,5.9259259259259265,35.945811170212764,38.62433862433862,54.400000000000006,28.90625,32.800000000000004,52.04527600425481,13.382741731928652,30.899771524771523,38.70208333333334,40.27099481131439,
DreadPoor_Noxis-8B-LINEAR,DreadPoor/Noxis-8B-LINEAR,49.4097807757167,53.98368338830064,81.6,63.63636363636363,46.0,67.60000000000001,57.199999999999996,37.2,70.39999999999999,43.6,44.800000000000004,64.4,55.2,62.0,43.6,53.42465753424658,66.4,57.99999999999999,50.8,65.1685393258427,80.4,49.6,27.6,26.400000000000002,37.2,48.8,31.879194630872483,34.34343434343434,31.318681318681318,31.473214285714285,71.0165139607353,19.788519637462233,35.83061889250814,17.073170731707318,5.303030303030303,4.285714285714286,16.883116883116884,38.860103626943,8.148148148148149,36.60239361702128,42.195767195767196,62.8,28.125,36.0,54.209565020685545,18.054843267309728,32.378443315943315,42.30833333333333,42.57767873835986,
DreadPoor_Nullsworn-12B-LINEAR,DreadPoor/Nullsworn-12B-LINEAR,49.70813335062913,54.45235202221836,86.8,65.24064171122996,55.2,66.4,52.0,48.4,71.2,45.2,44.800000000000004,64.8,74.4,52.800000000000004,37.2,59.589041095890416,66.4,62.8,51.2,69.10112359550563,80.4,45.2,20.8,12.4,34.8,48.8,30.788590604026844,30.808080808080806,30.76923076923077,30.80357142857143,45.95351445276311,11.253776435045317,18.241042345276874,5.691056910569105,7.575757575757576,2.857142857142857,8.441558441558442,26.42487046632124,2.9629629629629632,36.452792553191486,43.386243386243386,60.0,29.6875,40.8,54.83045026677609,10.31348450851272,30.793627668627668,43.49583333333334,37.04787824224808,
DreadPoor_Nwah-8B-Model_Stock,DreadPoor/Nwah-8B-Model_Stock,48.851991179141265,53.65387953480298,82.8,60.962566844919785,47.599999999999994,55.2,55.60000000000001,38.4,76.8,40.400000000000006,42.0,62.8,60.8,57.199999999999996,48.0,51.369863013698634,67.60000000000001,66.4,51.6,66.29213483146067,80.0,44.800000000000004,26.0,21.6,38.800000000000004,49.2,31.04026845637584,33.33333333333333,29.304029304029307,32.142857142857146,78.255528663945,17.97583081570997,33.22475570032573,8.94308943089431,5.303030303030303,1.7857142857142856,22.07792207792208,35.751295336787564,7.4074074074074066,38.07347074468085,40.34391534391534,56.00000000000001,33.984375,31.2,53.84269019541997,16.356173506011668,31.593406593406595,40.39479166666667,43.22381559323833,
DreadPoor_ONeil-model_stock-8B,DreadPoor/ONeil-model_stock-8B,50.188091840705674,55.3723311925013,78.4,65.24064171122996,48.0,73.2,57.199999999999996,41.199999999999996,81.2,46.0,44.800000000000004,66.8,72.8,54.0,49.2,48.63013698630137,63.2,78.0,48.4,65.73033707865169,80.4,45.2,20.4,20.0,34.8,48.8,30.536912751677853,31.818181818181817,28.754578754578752,32.142857142857146,70.07728382912893,10.120845921450151,17.263843648208468,8.130081300813007,6.8181818181818175,2.857142857142857,6.493506493506493,22.279792746113987,0.7407407407407408,35.9873670212766,41.66666666666667,56.8,33.203125,35.199999999999996,55.48337982400762,9.226184229243911,30.905205905205904,41.734375,40.62690123045025,
DreadPoor_Oh_Boy-8B-LINEAR,DreadPoor/Oh_Boy-8B-LINEAR,48.81307562589182,53.56708904704044,85.2,62.56684491978609,46.0,54.0,55.2,39.2,72.39999999999999,39.6,40.400000000000006,64.8,56.8,63.6,43.6,53.42465753424658,71.2,64.4,51.6,61.23595505617978,80.4,51.6,25.2,21.2,38.4,48.0,30.788590604026844,33.83838383838384,30.036630036630036,30.357142857142854,76.70431122754292,17.82477341389728,35.83061889250814,8.94308943089431,5.303030303030303,1.7857142857142856,17.532467532467532,35.233160621761655,5.9259259259259265,38.48902925531915,41.00529100529101,60.0,32.03125,31.2,53.751144062925526,15.793429570328879,31.410718910718913,41.077083333333334,43.063180758852944,
DreadPoor_OrangeJ-8B-Model_Stock,DreadPoor/OrangeJ-8B-Model_Stock,48.86496303022441,53.879534802985596,86.0,62.03208556149733,47.199999999999996,56.8,53.6,33.6,78.0,40.400000000000006,33.6,61.6,59.199999999999996,64.8,40.0,52.73972602739726,68.8,70.39999999999999,53.6,69.66292134831461,78.4,59.599999999999994,24.0,24.8,34.4,46.0,30.11744966442953,30.808080808080806,29.67032967032967,30.357142857142854,79.88542622463952,17.598187311178247,34.20195439739413,10.569105691056912,6.8181818181818175,2.857142857142857,16.883116883116884,34.196891191709845,4.444444444444445,39.68583776595745,40.21164021164021,57.99999999999999,32.03125,30.8,54.13478053905038,15.710119611863842,30.278517778517777,40.27708333333333,43.56301266347176,
DreadPoor_Promissum_Mane-8B-LINEAR,DreadPoor/Promissum_Mane-8B-LINEAR,49.474640031132445,54.40027772956084,83.6,61.49732620320856,45.6,59.199999999999996,56.39999999999999,38.800000000000004,76.4,43.6,44.4,66.0,62.4,60.4,44.4,52.054794520547944,68.8,64.8,48.4,66.29213483146067,79.2,52.0,24.0,22.0,39.2,50.4,30.453020134228186,28.28282828282828,30.4029304029304,31.473214285714285,72.75008089646583,15.55891238670695,32.24755700325733,5.691056910569105,7.575757575757576,1.7857142857142856,9.740259740259742,32.12435233160622,5.9259259259259265,38.50565159574468,41.93121693121693,62.0,32.8125,31.2,54.576843981467384,13.584374824727169,30.052990990490986,42.00416666666667,42.26652661232057,
DreadPoor_Promissum_Mane-8B-LINEAR-lorablated,DreadPoor/Promissum_Mane-8B-LINEAR-lorablated,49.38383707355039,54.29612914424579,83.6,59.893048128342244,47.199999999999996,64.4,55.60000000000001,37.6,76.4,46.800000000000004,45.2,66.8,63.6,54.800000000000004,41.6,49.31506849315068,68.4,60.8,51.2,61.23595505617978,78.8,56.00000000000001,27.200000000000003,22.0,36.0,50.0,30.369127516778523,28.78787878787879,28.93772893772894,32.8125,73.26715337526652,15.332326283987916,30.293159609120522,6.504065040650407,5.303030303030303,2.142857142857143,15.584415584415584,30.569948186528496,4.444444444444445,37.39195478723404,41.93121693121693,60.8,35.9375,29.2,54.351836319903036,13.548845758720985,30.179369241869242,41.979166666666664,42.09798467312162,
DreadPoor_RPMash-8B-Model_Stock,DreadPoor/RPMash-8B-Model_Stock,46.84135426125308,51.43204304808193,80.4,62.56684491978609,48.8,60.4,53.2,42.8,74.8,38.4,39.6,54.800000000000004,67.2,56.8,40.8,52.054794520547944,58.8,76.8,43.6,62.35955056179775,78.4,24.0,20.8,20.8,34.0,48.4,28.691275167785236,30.303030303030305,26.55677655677656,30.580357142857146,46.516797652451054,10.80060422960725,20.521172638436482,4.0650406504065035,3.787878787878788,1.7857142857142856,9.090909090909092,25.38860103626943,1.4814814814814816,36.03723404255319,40.476190476190474,54.400000000000006,32.8125,34.4,51.69088291675549,9.445828281585152,29.146721334221336,40.5375,35.65902410277819,
DreadPoor_RPMash_V3-8B-Model_Stock,DreadPoor/RPMash_V3-8B-Model_Stock,47.25645349591387,52.07429265752474,76.8,59.893048128342244,50.8,65.2,54.0,42.8,76.4,40.400000000000006,39.2,56.39999999999999,65.2,63.6,42.0,47.94520547945205,63.2,75.6,49.6,59.55056179775281,80.80000000000001,22.0,20.0,18.8,34.8,47.199999999999996,30.033557046979865,30.303030303030305,28.754578754578752,31.473214285714285,73.10979312668164,10.42296072507553,17.263843648208468,9.75609756097561,3.0303030303030303,2.5,5.194805194805195,23.83419689119171,5.9259259259259265,36.13696808510639,37.698412698412696,54.0,28.125,31.2,52.17453397523113,9.643596035915705,30.17694111444111,37.775,39.91266405663014,
DreadPoor_Rusted_Gold-8B-LINEAR,DreadPoor/Rusted_Gold-8B-LINEAR,48.77416007264237,53.61916333969797,80.0,62.03208556149733,45.2,65.60000000000001,54.800000000000004,34.8,72.8,42.8,44.800000000000004,65.2,56.00000000000001,60.8,44.800000000000004,54.794520547945204,65.2,64.0,50.0,65.1685393258427,78.8,45.2,27.6,27.200000000000003,35.6,49.6,29.86577181208054,32.82828282828283,28.57142857142857,30.13392857142857,74.8620881483353,19.335347432024168,37.785016286644954,12.195121951219512,9.848484848484848,6.071428571428571,18.181818181818183,31.088082901554404,5.185185185185185,37.799202127659576,41.66666666666667,60.8,28.125,36.4,53.86646439313689,17.193591132333665,30.51121332371332,41.775,42.85803992107737,
DreadPoor_Rusted_Platinum-8B-LINEAR,DreadPoor/Rusted_Platinum-8B-LINEAR,48.67038526397717,54.13990626627322,81.6,60.42780748663101,46.400000000000006,67.2,54.800000000000004,40.400000000000006,76.8,43.2,44.4,65.2,58.4,62.8,40.400000000000006,53.42465753424658,66.8,65.60000000000001,48.8,61.23595505617978,82.0,46.800000000000004,24.0,26.400000000000002,35.6,50.0,28.02013422818792,33.33333333333333,26.923076923076923,27.00892857142857,73.79048701888766,17.220543806646525,30.944625407166125,12.195121951219512,7.575757575757576,3.214285714285714,14.935064935064934,36.787564766839374,3.7037037037037033,37.30053191489361,39.55026455026455,58.4,25.0,35.6,54.27868416987739,15.622303436290993,29.08844627594627,39.666666666666664,41.67031129752558,
DreadPoor_Rusted_Platinum-8B-Model_Stock,DreadPoor/Rusted_Platinum-8B-Model_Stock,46.880269814502526,52.28258982815483,78.4,64.1711229946524,47.199999999999996,66.0,57.199999999999996,24.4,73.2,43.6,48.0,60.4,56.00000000000001,57.199999999999996,40.8,52.73972602739726,67.2,70.8,50.0,53.37078651685393,80.0,50.4,20.8,20.4,30.8,45.2,26.845637583892618,27.27272727272727,28.205128205128204,25.0,45.29282304285962,10.196374622356496,18.892508143322477,4.0650406504065035,4.545454545454546,1.0714285714285714,8.441558441558442,22.797927461139896,4.444444444444445,35.46376329787234,37.301587301587304,52.0,24.21875,36.0,52.42840148078765,9.179766036822127,26.825951825951822,37.40625,34.563795946120536,
DreadPoor_Sellen-8B-model_stock,DreadPoor/Sellen-8B-model_stock,47.152678687248674,52.23051553549731,84.39999999999999,62.03208556149733,46.0,57.99999999999999,50.4,42.8,74.4,42.8,41.6,60.0,64.0,48.4,47.199999999999996,49.31506849315068,65.60000000000001,74.4,45.2,55.0561797752809,75.6,39.2,23.599999999999998,20.8,35.6,49.2,27.432885906040266,24.242424242424242,26.923076923076923,29.464285714285715,73.89914316236474,13.36858006042296,23.12703583061889,9.75609756097561,5.303030303030303,2.142857142857143,12.337662337662337,31.088082901554404,1.4814814814814816,35.696476063829785,39.55026455026455,57.99999999999999,32.8125,28.000000000000004,52.31680557624704,12.176606794025739,26.876595626595627,39.604166666666664,40.362977546403265,
DreadPoor_Something-8B-Model_Stock,DreadPoor/Something-8B-Model_Stock,49.2281748605526,53.82746051032807,85.6,60.962566844919785,46.0,56.39999999999999,56.39999999999999,34.0,73.6,43.2,38.800000000000004,63.2,56.39999999999999,64.8,41.6,50.68493150684932,69.19999999999999,67.60000000000001,50.4,62.35955056179775,79.2,58.4,25.6,23.200000000000003,38.800000000000004,48.4,31.711409395973156,33.83838383838384,29.67032967032967,33.25892857142857,50.59719322508721,17.97583081570997,36.156351791530945,7.317073170731707,7.575757575757576,2.857142857142857,16.883116883116884,34.196891191709845,5.9259259259259265,38.85472074468085,41.7989417989418,59.199999999999996,32.421875,34.0,53.950293704731955,15.844608485130822,32.255880693380696,41.87395833333333,39.12759274845351,
DreadPoor_Spring_Dusk-8B-SCE,DreadPoor/Spring_Dusk-8B-SCE,50.94045920352834,56.18816177746919,73.6,63.101604278074866,50.0,69.6,57.199999999999996,39.6,81.2,44.800000000000004,40.8,67.60000000000001,76.0,62.8,50.4,54.109589041095894,58.8,72.8,50.0,66.85393258426966,78.4,66.4,23.200000000000003,20.4,31.2,53.6,28.7751677852349,29.292929292929294,27.106227106227106,30.580357142857146,66.53146983337544,7.628398791540786,14.65798045602606,1.6260162601626018,2.272727272727273,2.142857142857143,7.142857142857142,16.06217616580311,2.2222222222222223,34.358377659574465,45.8994708994709,56.8,33.59375,47.599999999999994,56.35271357931001,6.589548094665078,28.99317118067118,45.99791666666666,39.89684112444428,
DreadPoor_Summer_Dawn-8B-SCE,DreadPoor/Summer_Dawn-8B-SCE,48.80010377480867,53.68859572990801,84.39999999999999,63.63636363636363,42.4,63.2,57.99999999999999,42.8,72.0,42.8,41.199999999999996,63.6,56.8,63.2,41.6,54.109589041095894,65.60000000000001,71.2,49.2,62.92134831460674,80.0,52.800000000000004,20.4,22.8,32.0,47.199999999999996,30.033557046979865,32.323232323232325,28.021978021978022,31.473214285714285,68.23007398148025,17.220543806646525,29.64169381107492,11.38211382113821,6.0606060606060606,3.9285714285714284,16.883116883116884,38.34196891191709,2.9629629629629632,37.53324468085106,41.13756613756614,57.99999999999999,32.8125,32.800000000000004,53.911137541336096,15.600147697055364,30.60614154364154,41.20416666666667,41.30726356390531,
DreadPoor_Summer_Dusk-8B-TIES,DreadPoor/Summer_Dusk-8B-TIES,48.86496303022441,53.445582364172886,83.2,60.42780748663101,44.4,60.8,54.400000000000006,38.4,72.8,38.800000000000004,41.6,64.0,59.199999999999996,60.0,42.8,51.369863013698634,66.0,63.6,50.8,62.92134831460674,80.4,54.800000000000004,26.400000000000002,23.599999999999998,37.2,48.4,30.70469798657718,33.33333333333333,29.67032967032967,30.80357142857143,49.630480458516736,18.051359516616312,32.57328990228013,10.569105691056912,8.333333333333332,4.285714285714286,15.584415584415584,36.787564766839374,5.9259259259259265,38.55551861702128,42.592592592592595,62.4,33.203125,32.4,53.59662578395569,16.294192784223647,31.26907814407814,42.66770833333334,38.83003858924949,
DreadPoor_Summer_Rain-8B-SCE,DreadPoor/Summer_Rain-8B-SCE,52.70463095083669,58.37528206908523,75.6,65.24064171122996,52.400000000000006,74.4,58.4,36.0,80.4,50.0,50.0,68.8,77.2,61.6,50.8,49.31506849315068,64.8,78.0,52.800000000000004,72.47191011235955,77.60000000000001,75.6,24.0,20.0,32.800000000000004,54.800000000000004,30.369127516778523,28.28282828282828,30.036630036630036,31.69642857142857,56.14380953647433,7.02416918429003,13.029315960912053,2.4390243902439024,3.787878787878788,1.7857142857142856,3.896103896103896,14.507772020725387,4.444444444444445,35.505319148936174,44.70899470899471,57.599999999999994,36.71875,40.0,58.45948417986418,6.270036255146108,30.00529563029563,44.77291666666667,38.68778369409316,
