model_dir,n_tasks,mean_all,ifeval,bbh,math,gpqa,musr,mmlu_pro
DreadPoor_Yearn_V3-8B-Model_Stock,44,43.36475982277651,75.10438968603306,53.2187946274409,17.032485785005296,30.90397059828687,39.072478505291,38.015292553191486
DreadPoor_ZEUS-8B-V17-Abliterated_ALT,44,42.68253674004192,55.811635349760856,52.302689669404145,17.407421104265925,30.711546446655507,41.4700603505291,38.90458776595745
DreadPoor_Zelus-8B-Model_Stock,44,43.34058454893137,79.77178331272135,53.06569165236576,14.897382319727063,31.514024810480347,42.12134176587301,38.41422872340425
DreadPoor_Zelus_V2-8B-Model_Stock,44,43.99062683905248,81.00700585557432,53.44389901431601,18.54281292987949,31.22741119804878,39.59303488756614,38.3311170212766
DreadPoor_felix_dies-mistral-7B-model_stock,44,37.992947471690044,30.731071335168465,48.99986367076518,5.081444966664664,29.544294026257113,45.163173776455025,31.092087765957448
DreadPoor_hakuchido-8B-MODEL_STOCK,44,44.049731961415226,75.4391126655053,53.976094318664316,17.591345508227352,29.760216072611207,41.72682291666666,37.815824468085104
DreadPoor_ichor-8B-Model_Stock,44,40.575570657046775,55.1396405980576,50.838734652231345,9.777629302939284,33.499357128237165,42.10727926587302,31.507646276595747
DreadPoor_ichor_1.1-8B-Model_Stock,44,43.336395409698206,82.50076463782763,52.79761307877444,16.429544694324083,30.92997344517898,40.659928902116405,38.55551861702128
DreadPoor_inexpertus-8B-Model_Stock,44,43.17639037392272,79.12605220814108,52.79501858766162,15.643359895580527,31.21739517240776,41.17111028439154,37.907247340425535
DreadPoor_inexpertus_1.1-8B-LINEAR,44,44.514903401782085,77.03654082279463,55.24031656607513,15.760237658817317,29.880716843279764,41.717447916666664,38.272938829787236
DreadPoor_inexpertus_1.2-8B-LINEAR,44,44.117711747016216,75.30546727128463,55.22742518438882,14.229127047641867,29.60997568799582,41.31824156746031,37.882313829787236
DreadPoor_mergekit-nuslerp-nqzkedi,44,44.03742215390984,79.33837772665417,53.61501690901931,17.428550500428543,30.39920091094588,42.2333167989418,39.187167553191486
DreadPoor_remember_to_breathe-8b-Model-Stock,44,43.320272970756776,72.91370230987114,54.10984126948707,13.236491171999251,30.539772145267115,41.4349041005291,37.60804521276596
DreadPoor_test,44,43.21753952962678,49.6279870742962,53.70781181909366,17.845198562100062,26.930301358782906,43.47781084656084,36.46941489361702
DreadPoor_test_ALT,44,42.76320625517714,50.379880938133034,53.69398312152119,15.168628599961831,27.450249752577772,43.60150462962963,34.92353723404255
DreadPoor_tests_pending-do_not_use_yet,44,44.21748467110035,78.58775825919672,54.06891800970938,18.150152713143523,30.739593006266663,40.02270998677248,38.272938829787236
EVA-UNIT-01_EVA-Qwen2.5-14B-v0.2,44,51.78787141838757,42.1778104318763,60.89849701350474,31.90512412525858,39.86986139093941,47.92949322089947,51.35472074468085
EVA-UNIT-01_EVA-Qwen2.5-72B-v0.2,44,59.456704422097715,69.62642455351799,70.86664972740384,37.263127585743156,41.55810283117331,47.17092427248677,58.128324468085104
Edgerunners_meta-llama-3-8b-instruct-hf-ortho-baukit-34fail-3000total-bf16,44,38.61189052226,74.48115444797581,49.793581034807325,7.6611347600113415,25.99230007734622,33.39505208333333,36.36136968085106
EleutherAI_gpt-j-6b,45,25.85428365366444,25.54034406485902,31.901167659290973,1.3705010808165625,24.314421538100227,36.55823412698413,12.408577127659575
EleutherAI_gpt-neo-1.3B,45,24.789363442018978,21.03280407097612,30.379886556922013,0.8467134161985527,25.70892358014841,38.14802827380952,11.63563829787234
EleutherAI_gpt-neo-125m,44,24.761169987449353,19.11439425169661,31.1420969732393,0.5382479295776297,25.77009877240582,35.911640211640204,10.255984042553191
EleutherAI_gpt-neo-2.7B,45,25.36303352545481,26.42710231075768,31.381499380683913,0.8912208282902724,26.409891725537697,35.51477761243386,11.627327127659575
EleutherAI_gpt-neox-20b,45,25.74598381918057,26.064896696321316,31.639008399137758,1.1854360671826116,24.325516602152508,36.44391534391534,11.55252659574468
EleutherAI_pythia-1.4b,44,25.245751659332715,24.331329760590787,31.49179442718284,1.3022824074912225,26.31681971551938,35.362958829365084,11.228390957446809
EleutherAI_pythia-12b,45,25.81835269838311,25.093197161309767,31.789041821903936,1.7087398103936304,24.69306653450949,36.446259093915344,11.087101063829788
EleutherAI_pythia-160m,45,24.458213297231957,18.29130041622894,29.69030156716834,0.9142157432342651,25.788319622212242,41.76197916666667,11.195146276595745
EleutherAI_pythia-1b,44,24.12781665567503,22.59399504426034,30.027281165111834,0.22860727172996803,25.876191412055505,35.50305886243386,11.361369680851062
EleutherAI_pythia-2.8b,45,25.686551335332414,22.233063826203363,32.233641235429744,1.2688815610718058,24.839223276723278,34.84005869708995,11.36968085106383
EleutherAI_pythia-410m,45,24.4676922599347,22.33296542063946,30.267793889307963,0.9496426005444046,26.02604650895339,35.76450892857143,11.278257978723403
EleutherAI_pythia-6.9b,45,25.89511243082387,23.1136163158198,32.31099114486999,0.7329959056700167,25.345072002475526,35.89054646164021,11.46941489361702
Enno-Ai_EnnoAi-Pro-French-Llama-3-8B-v0.4,44,31.93874410792651,43.2244777191186,40.73664730592024,0.4773385256953172,27.061203442809983,41.69166666666667,26.346409574468083
Enno-Ai_EnnoAi-Pro-Llama-3-8B,44,32.111780681621035,32.756862901545674,41.498592415195,1.93347705783799,26.065378448453107,40.6810226521164,21.5093085106383
Enno-Ai_EnnoAi-Pro-Llama-3-8B-v0.3,44,33.07331437041477,51.75118685088898,40.993733176895404,4.37088384648205,26.42291235516907,42.349979332010584,29.903590425531917
Enno-Ai_EnnoAi-Pro-Llama-3.1-8B-v0.9,44,32.731806097439986,48.60880242201803,41.586936946328706,3.4704978036315013,26.590180187076157,38.29515955687831,25.955784574468083
EnnoAi_EnnoAi-Pro-Llama-3.1-8B-v1.0,44,32.10253801359953,48.68498916208993,41.586936946328706,0.0,26.590180187076157,38.29515955687831,25.955784574468083
Epiculous_Azure_Dusk-v0.2,44,32.06152545300062,35.5370971245185,41.186545747267104,2.5822542912872177,25.71712840431381,38.31625330687831,30.344082446808514
Epiculous_Crimson_Dawn-v0.2,44,34.71121681741049,32.477105192001666,44.81525705845746,3.6642808438003778,27.57229080110791,41.4888103505291,27.210771276595747
Epiculous_NovaSpark,44,40.805888853675484,65.772095816877,50.62893113607089,13.627775136568287,29.29735922867215,38.80399718915344,36.48603723404255
Epiculous_Violet_Twilight-v0.2,44,35.79839549737074,47.489716175303755,46.1361904987759,2.7725021324339076,26.620575139346116,42.95959821428571,31.10871010638298
EpistemeAI2_Athene-codegemma-2-7b-it-alpaca-v1.2,44,33.0309213528927,44.77447616767953,41.73786781734228,3.3730540850842434,27.312644709876256,41.68932291666667,22.972074468085108
EpistemeAI2_Fireball-12B-v1.2,44,37.79155271300803,14.37075847639818,50.17596888061415,3.8133544200306817,29.32440270160488,41.71510416666667,33.36934840425532
EpistemeAI2_Fireball-Alpaca-Llama3.1-8B-Philos,44,39.75798169615494,52.61799802302336,49.7726287815457,10.685918011741194,28.997649034876382,42.756216931216926,34.059175531914896
EpistemeAI2_Fireball-Alpaca-Llama3.1.01-8B-Philos,44,39.80173067955992,43.772800613483334,49.556777417302634,12.438023807186049,28.693893611049653,43.69238591269842,33.834773936170215
EpistemeAI2_Fireball-Alpaca-Llama3.1.03-8B-Philos,44,39.30434443664693,40.81398467178198,49.50439719116628,11.398936592008113,27.42027762738753,42.78199818121693,33.552194148936174
EpistemeAI2_Fireball-Alpaca-Llama3.1.04-8B-Philos,44,39.09110066789253,42.81733578017438,49.29441852999718,9.331219859264369,28.958317095376657,43.70410466269842,34.025930851063826
EpistemeAI2_Fireball-Alpaca-Llama3.1.06-8B-Philos-dpo,44,38.90870368481373,50.7420865525694,48.802305538938185,10.792438968170773,29.15644111900404,39.31049107142857,36.14527925531915
EpistemeAI2_Fireball-Alpaca-Llama3.1.07-8B-Philos-Math,44,38.94499905534783,53.77332145374274,48.46439589265481,10.961707757038816,29.505770201554594,40.624772652116405,35.305851063829785
EpistemeAI2_Fireball-Alpaca-Llama3.1.08-8B-C-R1-KTO-Reflection,44,39.36358608053728,41.013843269192414,49.54489309461337,11.232724686483486,29.792845053436494,40.47998511904762,35.929188829787236
EpistemeAI2_Fireball-Alpaca-Llama3.1.08-8B-Philos-C-R1,44,38.717242355181774,55.87158738813016,48.274193108915924,9.842265832096222,29.542482824781484,41.02397900132275,35.231050531914896
EpistemeAI2_Fireball-Llama-3.1-8B-Philos-Reflection,44,39.02323708569803,37.5116912015674,48.968213942517686,11.851895386113691,30.409678176037236,39.56725363756614,35.505319148936174
EpistemeAI2_Fireball-MathMistral-Nemo-Base-2407-v2dpo,44,33.07244967104028,32.26223088072979,43.26099271634474,2.8792467135429436,26.429962189190377,40.274785052910055,11.477726063829788
EpistemeAI2_Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-math,44,38.428400009214755,58.608048865898034,48.06819674382318,10.717294574736812,29.700195870497886,36.919940476190476,34.20046542553192
EpistemeAI2_Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.005-128K-code-COT,44,38.25994327657435,48.841130422833636,47.90278849837954,10.487402892522383,30.582531515836887,37.732415674603175,35.64660904255319
EpistemeAI2_Fireball-Phi-3-medium-4k-inst-Philos,44,47.748930697174146,54.83240025354947,61.77005621791001,12.679806854606587,33.45201068040833,41.360429067460316,45.98570478723404
EpistemeAI_Alpaca-Llama3.1-8B,44,35.52080016239872,16.716312716924428,47.54600845088706,3.88892240611685,28.666464850399414,34.01820849867725,32.463430851063826
EpistemeAI_Athena-gemma-2-2b-it,44,33.52961263575459,31.99494009228846,42.63908405545017,4.205864778032144,26.33765988159864,43.47546709656085,24.21875
EpistemeAI_Athena-gemma-2-2b-it-Philos,44,31.0130385457562,46.73782231146691,37.93654090652099,3.247518519131423,27.962838976366665,43.0996982473545,22.481715425531913
EpistemeAI_Athene-codegemma-2-7b-it-alpaca-v1.3,44,34.60961527056268,41.65203881257287,43.31317896355279,4.866524564948986,28.117124591013017,45.016042493386244,25.872672872340424
EpistemeAI_DeepPhi-3.5-mini-instruct,44,23.122609205344276,13.575147275894627,28.80516582085642,0.5971593861495703,23.323373936838703,36.54885912698413,11.028922872340425
EpistemeAI_DeepThinkers-Phi4,44,57.44679398063387,71.86332265056717,67.89585431897908,44.083308975564684,33.57667104521131,39.775322420634915,52.576462765957444
EpistemeAI_FineLlama3.1-8B-Instruct,44,33.83914280029911,8.000992921005155,45.56842994449545,2.156920694342375,28.096745664384088,34.80958994708995,31.125332446808514
EpistemeAI_Fireball-12B,44,38.1552505028865,19.186813211168584,51.105197012736184,3.8133983028869887,25.58252796560263,42.35466683201059,33.43583776595745
EpistemeAI_Fireball-12B-v1.13a-philosophers,44,38.10535553457915,9.359831912658413,51.02512722620814,3.745896771134322,29.524684802054768,40.79065393518518,33.668550531914896
EpistemeAI_Fireball-Alpaca-Llama-3.1-8B-Philos-DPO-200,44,38.42865088213661,47.688355784873025,48.37884724473983,9.74972402477607,29.386771296377002,39.438872354497356,35.82945478723404
EpistemeAI_Fireball-Alpaca-Llama3.1.07-8B-Philos-Math-KTO-beta,44,39.48905812232257,74.4137222569449,48.64427568435425,13.66220684031857,28.358549832438257,36.17309027777778,35.43051861702128
EpistemeAI_Fireball-Alpaca-Llama3.1.08-8B-Philos-C-R2,44,39.71140224000828,49.60294241501438,49.31378908934214,11.036210878030934,28.121284185147445,46.21834904100529,33.518949468085104
EpistemeAI_Fireball-Meta-Llama-3.1-8B-Instruct-0.001-128K-auto,44,38.939201019770394,46.29699198127635,48.2288782617312,11.59992487949706,31.508515254320624,40.65055390211641,35.15625
EpistemeAI_Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K,44,38.69624287452331,46.61171247844608,48.96601573699015,10.76399177654608,28.798560336941215,37.608721891534394,35.43051861702128
EpistemeAI_Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code,44,39.431089185114004,61.96026542906156,49.030590618219094,11.073133391973666,29.75135503711427,40.09718501984127,34.225398936170215
EpistemeAI_Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds,44,37.57695437385125,68.68968780613216,46.67148413640389,11.927067833371552,27.41577115790622,34.165339781746034,33.892952127659576
EpistemeAI_Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto,44,37.7277897696837,75.12062438773565,46.338167469633454,12.190705647612072,28.995376593950418,33.929670965608466,34.88198138297872
EpistemeAI_Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.004-128K-code-COT,44,38.07760687600557,47.71456402345776,47.602051608196476,11.165137514490143,28.64130853067514,38.799309689153446,34.70744680851064
EpistemeAI_Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.004-128K-code-ds-auto,44,38.451700703329124,73.68931102807218,48.17064263709335,13.057462763078433,24.776507806604283,32.98412698412698,35.480385638297875
EpistemeAI_Fireball-Meta-Llama-3.1-8B-Instruct-Math,44,38.735547823385176,49.699187045927026,49.82209050796829,8.828507007394723,28.601976591175415,36.399384093915344,33.31117021276596
EpistemeAI_Fireball-Meta-Llama-3.2-8B-Instruct-agent-003-128k-code-DPO,44,38.28378570883857,48.088017571155646,48.00329255063993,9.924835125222732,29.3764083953891,39.97349123677249,35.2061170212766
EpistemeAI_Fireball-Mistral-Nemo-Base-2407-v1-DPO2,44,37.345212941926405,19.608970863974253,49.67148617942911,3.385689672919516,28.53852895799205,40.38676008597884,33.527260638297875
EpistemeAI_Fireball-R1-Llama-3.1-8B,44,33.542276493896225,49.94520095568647,36.42593844521825,29.76035485613549,25.118093304439782,32.8604332010582,11.153590425531915
EpistemeAI_Llama-3.2-3B-Agent007-Coder,44,34.75141587163961,56.44484412470023,43.0380073801967,10.051032272778906,25.329199545327903,36.670209160052906,28.515625
EpistemeAI_Mistral-Nemo-Instruct-12B-Philosophy-Math,44,40.907220460454745,7.327723772922512,53.64044105464597,8.296343657874793,32.84230334356174,42.90569196428571,32.962101063829785
EpistemeAI_OpenReasoner-Llama-3.2-3B-rs1.0,44,36.83432794738905,74.47616767953474,45.175407714063454,12.206725388678787,27.087900040395844,34.585639880952385,31.341422872340424
EpistemeAI_Polypsyche-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto-Empathy,44,37.340965276567786,73.0473477040918,46.2755811297536,12.595777553582732,27.387610234191616,31.93129546957672,33.111702127659576
EpistemeAI_Polypsyche-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto-Logic,44,36.764496795326046,73.07732372327646,45.65419881843601,10.704195513943663,28.289977930812665,32.33050181878307,33.502327127659576
EpistemeAI_Polypsyche-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto-divergent,44,36.300684377563954,71.22135932658679,45.23642966459916,8.916198630618661,26.6469248615851,35.75982142857143,32.903922872340424
EpistemeAI_Reasoning-Llama-3.1-CoT-RE1-NMT,44,36.37529091388048,53.213750626116486,47.35529394263894,7.081153369966087,25.908126642187046,31.802914186507934,33.42752659574468
EpistemeAI_Reasoning-Llama-3.1-CoT-RE1-NMT-V2-ORPO,44,38.70774573250536,47.28243283376995,48.03544817522238,11.796322400833915,30.755655779250574,39.30580357142857,35.979055851063826
EpistemeAI_Reasoning-Llama-3.2-1B-Instruct-v1.2,44,26.95296782186923,43.22824549971852,33.23506466830487,4.430134268820758,25.988601722662125,32.199776785714285,11.785239361702128
EpistemeAI_Reasoning-Llama-3.2-1B-Instruct-v1.3,44,26.428307491145432,34.41302410936316,32.61589112436196,4.534188120268139,25.83874662576424,32.584920634920636,11.727061170212766
EpistemeAI_Reasoning-Llama-3.2-3B-Math-Instruct-RE1,44,34.943524358481994,54.75244573287765,43.80672063174033,9.692138541338712,26.185185468427917,34.32887731481482,27.892287234042552
EpistemeAI_Reasoning-Llama-3.2-3B-Math-Instruct-RE1-ORPO,44,37.16850466814247,75.57774482816704,45.17358122200245,13.776688155954602,27.16097841150274,34.84708994708995,31.00066489361702
EpistemeAI_ReasoningCore-3B-T1_1,44,37.3126677889919,75.18057642610496,45.23022941452453,13.961212121328995,27.381292563234677,35.51477761243386,31.16688829787234
Eric111_CatunaMayo,44,40.761267505568775,43.76781384504226,52.42951024779175,7.591209051744527,29.222393704356797,45.39181134259259,31.78191489361702
Eric111_CatunaMayo-DPO,44,40.56867300123103,44.84816952353089,52.231899767401515,7.534137902285895,29.171966700804784,44.488454861111116,31.69880319148936
Etherll_Chocolatine-3B-Instruct-DPO-Revised-Ties,44,43.518800400431914,38.31107018267087,54.100889782364916,14.916382633500906,32.27150511913515,46.47745535714286,39.777260638297875
Etherll_Chocolatine-3B-Instruct-DPO-Revised-Ties-v2,44,43.52053191725172,38.38725692274277,54.100889782364916,14.916382633500906,32.27150511913515,46.47745535714286,39.777260638297875
Etherll_Herplete-LLM-Llama-3.1-8b,44,42.85329863488453,65.30500183956347,53.46937253978673,14.210735697898006,31.023545107018258,39.88260995370369,37.5249335106383
Etherll_Herplete-LLM-Llama-3.1-8b-Ties,44,42.80837563546092,65.71341817488707,53.37614353065643,13.977367473597035,31.213811181827122,40.148747519841265,37.5249335106383
Etherll_Qwen2.5-7B-della-test,44,49.76283303392307,76.76675665013276,54.461371958216986,46.822192925868244,30.527212755086076,40.43832258597884,43.60871010638298
Etherll_Qwen2.5-Coder-7B-Instruct-Ties,44,42.87168222767443,52.83531030997752,48.94027107630261,27.602859271719417,33.39264668962656,43.708792162698415,35.031582446808514
Etherll_Replete-LLM-V3-Llama-3.1-8b,44,38.25843731557897,53.32866793441402,45.42305403097494,21.02812369575975,27.41353712935089,35.136665013227514,34.699135638297875
Etherll_SuperHermes,44,43.02518941031037,57.512732882086205,52.884695280894775,15.081930479569236,32.191030038660074,43.98196097883598,39.48636968085106
Eurdem_Defne-llama3.1-8B,44,42.570172235791155,76.89790866013288,53.08445726647324,13.823544722979397,27.765176192189617,40.40082258597884,37.99867021276596
FINGU-AI_L3-8B,44,42.26686032894762,77.54862653315425,49.85085577596649,22.886770717666323,29.46905757832771,38.26937830687831,36.394614361702125
FINGU-AI_Phi-4-RRStock,44,47.810443541136976,30.24148149133189,64.42604994735319,2.6907528059273145,38.76567131600689,44.77334242724867,48.828125
FINGU-AI_Q-Small-3B,44,34.52343221597358,43.690352708590986,43.17427066131752,7.483483227230369,26.99922013575537,40.027397486772486,27.900598404255316
FINGU-AI_QwQ-Buddy-32B-Alpha,44,54.53038601458208,36.257740572791306,64.23512104125376,36.46221730132868,37.89415981110612,50.58149388227513,52.94215425531915
FINGU-AI_RomboUltima-32B,44,60.841083397770944,68.73966630761934,69.37181880920961,51.70723964104993,36.740003972071925,48.34276207010581,57.887300531914896
FallenMerick_Chewy-Lemon-Cookie-11B,44,40.43565857657283,51.35152506460635,52.49930044831878,5.127437046576943,28.029984964234124,45.433998842592594,32.67121010638298
Felladrin_Llama-160M-Chat-v1,44,24.22955882320868,16.663896239754962,30.3454760794217,0.0,25.782001951255307,36.58635912698413,11.361369680851062
Felladrin_Minueza-32M-UltraChat,44,23.787311124047932,14.986513561793819,29.40466000239823,0.42622910108480927,25.70892358014841,37.38945932539682,11.328125
FlofloB_100k_fineweb_continued_pretraining_Qwen2.5-0.5B-Instruct_Unsloth_merged_16bit,44,26.75981430481018,31.940030230898458,33.22928948478624,3.6216177399141474,26.665877874455894,33.00053323412698,14.976728723404257
FlofloB_10k_continued_pretraining_Phi-3-mini-4k-instruct_Unsloth_merged_16bit,44,40.87059055902865,52.88650779930584,52.14548498608328,7.796591758821742,30.42628279624924,43.06922949735449,37.69115691489361
FlofloB_10k_continued_pretraining_Qwen2.5-0.5B-Instruct_Unsloth_merged_16bit,44,26.041212968938204,29.158577020084486,33.05011224785481,0.0,27.708431517680676,33.00053323412698,15.408909574468085
